"","UMAP_1","UMAP_2","cell_type_1","Condition","scissor"
"772",-8.76278822957857,-9.57811240020891,"GABAergic 1","7DPI","Scissor-"
"773",-8.60987227498873,-2.88382676902909,"Neuro 1","7DPI","Background"
"774",-8.99306529104097,-9.97809294525285,"GABAergic 1","7DPI","Scissor-"
"775",-4.00281994878634,14.5989982717882,"Glutamatergic 3","7DPI","Scissor-"
"776",7.05581480920927,-9.77014139953752,"OPC","7DPI","Background"
"777",4.40287835062162,0.77714821037154,"MG","7DPI","Background"
"778",-1.89567392408236,8.76614495452742,"Glutamatergic 2","7DPI","Scissor-"
"779",-0.117277913683492,9.30638810333113,"Glutamatergic 2","7DPI","Scissor-"
"780",3.33009654939787,-9.78768614593644,"ASTRO","7DPI","Background"
"781",4.15844757021086,0.991418086851642,"MG","7DPI","Background"
"782",-9.24273627340181,-9.33270720306535,"GABAergic 1","7DPI","Background"
"783",-0.16784720956667,5.22639008697371,"Glutamatergic 4","7DPI","Scissor-"
"784",-0.382628136271077,9.70334359344344,"Glutamatergic 3","7DPI","Scissor-"
"785",-6.70805113851412,-0.903851664697125,"Neuro 1","7DPI","Background"
"786",-7.31564467489107,-9.2884042626967,"GABAergic 1","7DPI","Background"
"787",6.95687300623075,-9.61363390747209,"OPC","7DPI","Background"
"788",1.37477976740019,-13.0925720101943,"VLMC","7DPI","Background"
"789",-1.33015101491793,8.72503873046736,"Glutamatergic 2","7DPI","Scissor-"
"790",-9.1863331133066,-9.56505469146867,"GABAergic 1","7DPI","Scissor-"
"791",-2.42952125608309,8.54689236816268,"Glutamatergic 2","7DPI","Scissor-"
"792",-1.97165959417208,0.0424811029086569,"GABAergic 2","7DPI","Background"
"793",1.34809709251539,-13.0739105111708,"VLMC","7DPI","Background"
"794",-2.97543638288363,-0.37168083253999,"GABAergic 4","7DPI","Background"
"795",4.13107187212126,-9.04401091400285,"ASTRO","7DPI","Background"
"796",-1.90688889562471,8.51634808715682,"Glutamatergic 2","7DPI","Scissor-"
"797",13.0542770093741,1.62590428527694,"OLIGO","7DPI","Background"
"798",11.7085910505118,0.712784104908512,"OLIGO","7DPI","Background"
"799",12.2882018750967,4.15236946281295,"OLIGO","7DPI","Background"
"800",-2.92166083394869,14.8361084097276,"Glutamatergic 3","7DPI","Scissor-"
"801",-7.33242934285982,-9.81345347229142,"GABAergic 1","7DPI","Background"
"802",-0.47199886381014,8.92135831054549,"Glutamatergic 2","7DPI","Scissor-"
"803",11.7759900754751,2.08430882629256,"OLIGO","7DPI","Background"
"804",-2.14324658452852,5.3452159994493,"Glutamatergic 5","7DPI","Scissor-"
"805",4.52019793451445,1.30752440627913,"MG","7DPI","Background"
"806",4.15806347787992,0.465693497026966,"MG","7DPI","Background"
"807",4.71238071382658,-10.306453502809,"ASTRO","7DPI","Background"
"808",-2.48645799695833,8.3060724371324,"Glutamatergic 2","7DPI","Scissor-"
"809",-2.00309269964083,0.0861233555922964,"GABAergic 2","7DPI","Background"
"810",-7.7567037874399,-7.65995053115983,"GABAergic 1","7DPI","Background"
"811",2.95459300935881,9.16913338836531,"Glutamatergic 6","7DPI","Scissor-"
"812",-5.76090806066378,-0.096975303327038,"Neuro 1","7DPI","Background"
"813",3.45147306383268,2.02066465553145,"MG","7DPI","Background"
"814",-7.27524273931368,-1.32663968864579,"Neuro 1","7DPI","Background"
"815",-7.48484080373629,-6.08259991470475,"GABAergic 3","7DPI","Background"
"816",-8.03093569814547,-1.91164258781572,"Neuro 1","7DPI","Scissor-"
"817",11.8278089231314,3.72381492790084,"OLIGO","7DPI","Background"
"818",-1.86115139066561,7.67626067336898,"Glutamatergic 8","7DPI","Scissor-"
"819",4.41305977762358,-9.74038008514543,"ASTRO","7DPI","Background"
"820",12.2877622312369,1.44251438316207,"OLIGO","7DPI","Background"
"821",-6.94545310079439,-10.1326368219008,"GABAergic 1","7DPI","Background"
"822",-7.88843291341646,1.98647376235823,"Glutamatergic 1","7DPI","Scissor-"
"823",2.36920971334593,8.64033719238143,"Glutamatergic 6","7DPI","Scissor-"
"824",-9.38453620015963,-9.76589659515519,"GABAergic 1","7DPI","Scissor-"
"825",-8.73997538625582,-10.9231975442519,"GABAergic 1","7DPI","Scissor-"
"826",12.2915006345572,-0.132538176213696,"OLIGO","7DPI","Background"
"827",-7.82253592550142,-9.54352835479875,"GABAergic 1","7DPI","Background"
"828",3.4796767896475,1.39282199081282,"MG","7DPI","Background"
"829",-1.43978446065767,0.191778012479351,"GABAergic 2","7DPI","Background"
"830",4.48019773424284,-10.0559995538344,"ASTRO","7DPI","Background"
"831",-1.00747197210177,3.87992259200911,"Glutamatergic 5","7DPI","Scissor-"
"832",-0.990515285128194,3.57546516593795,"Glutamatergic 7","7DPI","Scissor-"
"833",-8.63874667226656,-9.40762499633928,"GABAergic 1","7DPI","Scissor-"
"834",12.2333255475821,2.08446975883345,"OLIGO","7DPI","Background"
"835",-2.54726331769808,4.93760462936263,"Glutamatergic 5","7DPI","Scissor-"
"836",4.53406698167936,-10.3751924401869,"ASTRO","7DPI","Background"
"837",4.35424954355375,-9.95549277130266,"ASTRO","7DPI","Background"
"838",1.68893993557112,6.90354367431502,"Glutamatergic 4","7DPI","Scissor-"
"839",-0.194160216444569,2.76680942710738,"Glutamatergic 7","7DPI","Scissor-"
"840",-8.33164446889742,-10.2641504174819,"GABAergic 1","7DPI","Scissor-"
"841",-5.43852704107149,-0.11550155941148,"Neuro 1","7DPI","Background"
"842",-7.60159819661959,-6.49818447891374,"GABAergic 1","7DPI","Background"
"843",3.84499508798735,1.51435002025466,"MG","7DPI","Background"
"844",-6.30199950277193,-1.79741290870805,"Neuro 1","7DPI","Background"
"845",11.6490331357779,4.13641449149947,"OLIGO","7DPI","Background"
"846",-8.11309950887545,-2.33202365699907,"Neuro 1","7DPI","Scissor-"
"847",11.9590593046011,0.949641072119282,"OLIGO","7DPI","Background"
"848",-0.447691970461446,8.85583707031111,"Glutamatergic 2","7DPI","Scissor-"
"849",-6.96843283712252,-9.71536043945451,"GABAergic 1","7DPI","Background"
"850",-3.10246651708468,14.497691356505,"Glutamatergic 3","7DPI","Scissor-"
"851",11.8583408063711,0.251926627403752,"OLIGO","7DPI","Background"
"852",-3.01012533246859,7.75891753372054,"Glutamatergic 2","7DPI","Scissor-"
"853",-7.59758036672457,-1.7393342620482,"Neuro 1","7DPI","Background"
"854",0.248464382296962,9.79394360717635,"Glutamatergic 2","7DPI","Scissor-"
"855",0.460668272382182,7.52119990524154,"Glutamatergic 4","7DPI","Scissor-"
"856",-8.53919451772554,-6.59730986419816,"GABAergic 1","7DPI","Scissor-"
"857",-2.01500289975985,6.83762093719344,"Glutamatergic 9","7DPI","Scissor-"
"858",3.66148669183866,-9.92679480377336,"ASTRO","7DPI","Background"
"859",-4.70770352422579,0.1339170494328,"Neuro 1","7DPI","Background"
"860",-4.78905671178682,0.526365482176349,"GABAergic 6","7DPI","Background"
"861",-2.96575873433931,14.8378851049791,"Glutamatergic 3","7DPI","Scissor-"
"862",-7.92192977010592,-3.67253950897355,"GABAergic 3","7DPI","Scissor-"
"863",5.25896031320707,-13.7960861093154,"PER/Endo","7DPI","Background"
"864",-2.50534933149202,6.58513423141341,"Glutamatergic 9","7DPI","Scissor-"
"865",-8.72237151204927,2.91480275329451,"Glutamatergic 1","7DPI","Background"
"866",-4.61651890813692,14.0717212789903,"Glutamatergic 3","7DPI","Scissor-"
"867",-7.99097292959078,-10.3569629556288,"GABAergic 1","7DPI","Scissor-"
"868",1.53553188503401,2.54184242423873,"Glutamatergic 7","7DPI","Scissor-"
"869",-3.91236489354952,14.7130281561265,"Glutamatergic 3","7DPI","Scissor-"
"870",-6.89062922536715,-4.59053543869157,"GABAergic 5","7DPI","Background"
"871",-0.800868802660542,7.87828179534774,"Glutamatergic 8","7DPI","Scissor-"
"872",-7.5812944704233,-2.15906742874284,"Neuro 1","7DPI","Background"
"873",-0.91488032876833,7.74546548065047,"Glutamatergic 8","7DPI","Scissor-"
"874",-0.999704771631795,9.18320676025252,"Glutamatergic 2","7DPI","Scissor-"
"875",-8.74932520925386,-10.9476564294447,"GABAergic 1","7DPI","Scissor-"
"876",6.08018929422514,-14.2775133020033,"PER/Endo","7DPI","Background"
"877",0.951618201142711,-12.4661882287612,"VLMC","7DPI","Background"
"878",-8.88172476827486,-9.334285534059,"GABAergic 1","7DPI","Scissor-"
"879",11.5868592923941,0.190850925559805,"OLIGO","7DPI","Background"
"880",4.60142809808866,-10.0488002664198,"ASTRO","7DPI","Background"
"881",-2.44116538106783,-0.721623874341442,"GABAergic 4","7DPI","Background"
"882",-3.14987533628328,14.5999500387559,"Glutamatergic 3","7DPI","Scissor-"
"883",11.7332025235953,-0.565454877053692,"OLIGO","7DPI","Background"
"884",-4.90694659292086,0.0136507236609915,"Neuro 1","7DPI","Background"
"885",-7.22671263753756,-9.36377028289933,"GABAergic 1","7DPI","Scissor-"
"886",2.27620751321928,9.28577538665633,"Glutamatergic 2","7DPI","Scissor-"
"887",-3.88196080266817,12.8166601293931,"Glutamatergic 10","7DPI","Scissor-"
"888",-6.94054787694796,-1.3545731670012,"Neuro 1","7DPI","Background"
"889",-1.58069294034823,8.73955079254012,"Glutamatergic 2","7DPI","Scissor-"
"890",-8.46370547353609,-10.1420867807021,"GABAergic 1","7DPI","Background"
"891",-0.196695201986867,9.59587975677352,"Glutamatergic 2","7DPI","Scissor-"
"892",3.7530925935568,1.00988950666289,"MG","7DPI","Background"
"893",1.93297321260588,7.72575493987899,"Glutamatergic 6","7DPI","Scissor-"
"894",5.5987330144705,-13.619423664247,"PER/Endo","7DPI","Background"
"895",-5.94927352010592,-1.44219640556474,"Neuro 1","7DPI","Background"
"896",-2.20206635534151,14.1732570761095,"Glutamatergic 3","7DPI","Scissor-"
"897",7.802224225408,-9.65309599701066,"OPC","7DPI","Background"
"898",11.8227735227408,0.67982160385947,"OLIGO","7DPI","Background"
"899",1.5891630715193,8.87341519531111,"Glutamatergic 6","7DPI","Scissor-"
"900",4.45569021165983,-10.192647731935,"ASTRO","7DPI","Background"
"901",13.0216956800284,2.20173271831374,"OLIGO","7DPI","Background"
"902",12.2727351850332,-0.37217686239381,"OLIGO","7DPI","Background"
"903",-2.62444108068331,14.9413015478502,"Glutamatergic 3","7DPI","Scissor-"
"904",12.5298047727408,1.92612096008162,"OLIGO","7DPI","Background"
"905",-2.83312624036654,14.6290399664293,"Glutamatergic 3","7DPI","Background"
"906",5.73551423013823,-12.9564588433852,"PER/Endo","7DPI","Background"
"907",-0.772386484736043,9.10801526244979,"Glutamatergic 2","7DPI","Scissor-"
"908",5.18288332880156,-13.8433959848036,"PER/Endo","7DPI","Background"
"909",-6.83019774495943,-4.62760762039323,"GABAergic 5","7DPI","Background"
"910",5.85742241800444,-14.1799619561781,"OPC","7DPI","Background"
"911",-0.336457901590901,9.40337582763533,"Glutamatergic 2","7DPI","Scissor-"
"912",-8.8545460039316,-7.66007546249528,"GABAergic 1","7DPI","Scissor-"
"913",1.71609074533598,6.60965653594832,"Glutamatergic 4","7DPI","Scissor-"
"914",7.3481693929495,-9.85674361053605,"OPC","7DPI","Background"
"915",-6.59280961095675,-0.440802729760601,"Neuro 1","7DPI","Background"
"916",3.70579392374174,2.16674359973769,"MG","7DPI","Background"
"917",3.34932000101225,0.601614796484516,"MG","7DPI","Background"
"918",-2.59996526777132,14.8407365911851,"Glutamatergic 3","7DPI","Scissor-"
"919",7.22258574426786,-9.10674361053605,"OPC","7DPI","Background"
"920",-5.48114483892305,-0.442495740090801,"Neuro 1","7DPI","Background"
"921",-8.57982295095308,-8.32161597076555,"GABAergic 1","7DPI","Scissor-"
"922",4.12380821169035,0.904037319983051,"MG","7DPI","Background"
"923",0.57257950962202,6.14586421188216,"Glutamatergic 4","7DPI","Scissor-"
"924",-7.84147208272799,-4.12166575256486,"GABAergic 3","7DPI","Background"
"925",11.987855500585,-0.243864572678997,"OLIGO","7DPI","Background"
"926",12.1620937055411,0.824309312666462,"OLIGO","7DPI","Background"
"927",-1.66707556783541,0.0542882465968588,"OLIGO","7DPI","Background"
"928",-6.25800412237032,-0.320211625729992,"Neuro 1","7DPI","Background"
"929",-2.64350836812838,-0.601684368287518,"GABAergic 4","7DPI","Background"
"930",7.15634209573881,-9.10286406341691,"OPC","7DPI","Background"
"931",4.04687125147001,1.85606583293776,"MG","7DPI","Background"
"932",6.04790980280058,-14.1323001748671,"PER/Endo","7DPI","Background"
"933",13.002317017919,3.16269298728804,"OLIGO","7DPI","Background"
"934",2.92160875261442,-8.68480376068254,"ASTRO","7DPI","Background"
"935",-8.69708388387545,-7.80879763427873,"GABAergic 1","7DPI","Background"
"936",7.14064557016508,-9.7287757760634,"OPC","7DPI","Scissor-"
"937",-7.80280249654635,-10.9483096963515,"GABAergic 1","7DPI","Scissor-"
"938",-1.98704307615145,7.60947533782821,"Glutamatergic 8","7DPI","Scissor-"
"939",-3.55768530904635,14.9220316046129,"Glutamatergic 3","7DPI","Scissor-"
"940",1.69905853927748,8.74433823760848,"Glutamatergic 6","7DPI","Scissor-"
"941",-1.74727790891512,14.3502552145372,"Glutamatergic 3","7DPI","Scissor-"
"942",0.829371779269141,-12.6872098809828,"VLMC","7DPI","Background"
"943",-2.6716355615793,14.9902231329332,"Glutamatergic 3","7DPI","Background"
"944",-7.4529461198984,-2.48942068878312,"Neuro 1","7DPI","Background"
"945",12.3946996396841,1.1083396905313,"OLIGO","7DPI","Background"
"946",7.15021807611601,-9.89665297332902,"OPC","7DPI","Background"
"947",-0.907847219103413,7.95370217498641,"Glutamatergic 8","7DPI","Scissor-"
"948",-7.18046372472628,-0.816394484673931,"Neuro 1","7DPI","Background"
"949",12.3953433698477,0.167665832603977,"OLIGO","7DPI","Background"
"950",-4.17051833211763,13.6369459265123,"Glutamatergic 3","7DPI","Scissor-"
"951",-3.1662189298807,13.63438912567,"Glutamatergic 3","7DPI","Scissor-"
"952",-2.89369051992281,4.52611228164534,"Glutamatergic 5","7DPI","Scissor-"
"953",1.12159458459036,9.08374615844588,"Glutamatergic 2","7DPI","Scissor-"
"954",-7.92976229726656,-9.06063727203508,"GABAergic 1","7DPI","Background"
"955",-5.32064049779757,-0.504357493554547,"Neuro 1","7DPI","Background"
"956",11.9613090223135,1.12613161739211,"OLIGO","7DPI","Background"
"957",-9.3995146089731,-9.09847906891008,"GABAergic 1","7DPI","Scissor-"
"958",3.28881151140348,-9.82127932373185,"ASTRO","7DPI","Background"
"959",-7.98842471181734,-4.55446652237077,"GABAergic 3","7DPI","Background"
"960",12.4942699140372,0.28226243417959,"OLIGO","7DPI","Background"
"961",13.0870414441885,2.07125886615615,"OLIGO","7DPI","Background"
"962",12.03364235819,-0.024808383618786,"OLIGO","7DPI","Background"
"963",-1.53193657934054,0.422561758125828,"GABAergic 2","7DPI","Background"
"964",-2.69090383588656,8.15615101989608,"Glutamatergic 2","7DPI","Scissor-"
"965",-7.72798865377291,-2.18983677688737,"Neuro 1","7DPI","Background"
"966",-7.89931147634371,-7.06048468414445,"GABAergic 3","7DPI","Scissor-"
"967",-2.87911837636812,7.86741896804671,"Glutamatergic 2","7DPI","Scissor-"
"968",-9.26468222677095,-7.52570513549943,"GABAergic 1","7DPI","Scissor-"
"969",-4.03694623052462,13.9345752828966,"Glutamatergic 3","7DPI","Scissor-"
"970",11.937261170751,1.60790857013564,"OLIGO","7DPI","Background"
"971",-2.10021346151217,6.8635151022325,"Glutamatergic 9","7DPI","Scissor-"
"972",-5.84941618978365,-1.48717991176744,"Neuro 1","7DPI","Background"
"973",12.1115260785879,0.941471182669208,"OLIGO","7DPI","Background"
"974",-8.54964964925631,-9.33775786224504,"GABAergic 1","7DPI","Background"
"975",-1.07862775861605,4.89077588256697,"Glutamatergic 5","7DPI","Scissor-"
"976",-6.52610247670992,-0.28705540958543,"Neuro 1","7DPI","Background"
"977",2.84893137872831,-8.31658343139787,"ASTRO","7DPI","Background"
"978",-7.09886639654024,-3.01887921157975,"GABAergic 3","7DPI","Background"
"979",-3.02050369321688,7.74294825729232,"Glutamatergic 2","7DPI","Scissor-"
"980",12.0194764798941,0.337129027510689,"OLIGO","7DPI","Background"
"981",12.0554595655264,1.30117222007613,"OLIGO","7DPI","Background"
"982",1.31343681276457,6.50828000244002,"Glutamatergic 4","7DPI","Scissor-"
"983",-8.868026190394,-9.03934744659562,"GABAergic 1","7DPI","Scissor-"
"984",-6.67480748235567,-1.00226191345353,"Neuro 1","7DPI","Background"
"985",-6.54812138616427,-2.52272323433061,"GABAergic 3","7DPI","Background"
"986",3.52740723550932,0.130940281714008,"MG","7DPI","Background"
"987",-7.31077426015719,-1.52125541034837,"Neuro 1","7DPI","Background"
"988",11.8083673185171,-0.468312061463787,"OLIGO","7DPI","Background"
"989",-6.46015208303316,-0.21600136819978,"Neuro 1","7DPI","Background"
"990",12.8606200879873,1.68838282760482,"OLIGO","7DPI","Background"
"991",0.915686256295604,-9.35502604309221,"EPEN","7DPI","Background"
"992",3.6791945165457,-7.01386622253556,"NB","7DPI","Background"
"993",-9.08790820180758,-8.61459521118303,"GABAergic 1","7DPI","Scissor-"
"994",-6.73722069799288,-0.78177467647691,"Neuro 1","7DPI","Background"
"995",3.19075781763212,8.98466321166854,"Glutamatergic 6","7DPI","Scissor-"
"996",-8.58082907735689,-10.448036945497,"GABAergic 1","7DPI","Scissor-"
"997",-3.9986528688608,-0.176109439765408,"GABAergic 4","7DPI","Background"
"998",0.36461201966421,5.56173344787459,"Glutamatergic 4","7DPI","Scissor-"
"999",-2.54287641584261,14.7258207434068,"Glutamatergic 3","7DPI","Background"
"1000",-0.0721048647104081,9.24203988250594,"Glutamatergic 2","7DPI","Scissor-"
"1001",-2.15970056592806,14.8822376364122,"Glutamatergic 3","7DPI","Background"
"1002",0.351596809035701,6.20660468276839,"Glutamatergic 4","7DPI","Scissor-"
"1003",5.91369444788115,-13.9434039956679,"PER/Endo","7DPI","Background"
"1004",-2.08797138273104,3.80918546851973,"Neuro 1","7DPI","Scissor-"
"1005",-8.42602389394625,-2.15404824081559,"Neuro 1","7DPI","Scissor-"
"1006",3.45000655115263,0.162318342293308,"MG","7DPI","Background"
"1007",-2.31335156499727,7.26530619796614,"Glutamatergic 9","7DPI","Scissor-"
"1008",12.2343488401236,4.18423362907271,"OLIGO","7DPI","Background"
"1009",3.7038629716696,-7.02338770691056,"NB","7DPI","Background"
"1010",-9.13589232503756,-9.10571268860002,"GABAergic 1","7DPI","Scissor-"
"1011",3.20023877084867,-9.94405154052873,"ASTRO","7DPI","Background"
"1012",8.11589962900297,-9.98743609253068,"OPC","7DPI","Background"
"1013",-0.945513420694905,5.35699959930281,"Glutamatergic 5","7DPI","Scissor-"
"1014",4.23109180391447,-9.46323946777482,"ASTRO","7DPI","Background"
"1015",-8.51439230977877,2.37845297988753,"Glutamatergic 1","7DPI","Scissor-"
"1016",3.75444871843473,1.14873441394667,"MG","7DPI","Background"
"1017",0.432381666308803,5.87223311599593,"Glutamatergic 4","7DPI","Scissor-"
"1018",-4.19138567983492,14.5859462850938,"Glutamatergic 3","7DPI","Scissor-"
"1019",-3.89853327810152,14.7181121939073,"Glutamatergic 3","7DPI","Scissor-"
"1020",3.00602967203276,-9.840144909059,"ASTRO","7DPI","Background"
"1021",2.18423516214506,8.55606385406356,"Glutamatergic 6","7DPI","Scissor-"
"1022",-0.231431537264424,3.46295424636702,"Glutamatergic 7","7DPI","Scissor-"
"1023",4.32713610590116,-9.76398352447648,"ASTRO","7DPI","Background"
"1024",-8.00260394155367,-6.24833611313005,"GABAergic 1","7DPI","Background"
"1025",3.08582336366789,0.423703038061664,"MG","7DPI","Background"
"1026",-0.00768321096284952,5.26884003814559,"Glutamatergic 4","7DPI","Scissor-"
"1027",0.991808003789348,8.93434163268904,"Glutamatergic 6","7DPI","Scissor-"
"1028",0.331740803128642,5.53431960281234,"Glutamatergic 4","7DPI","Scissor-"
"1029",3.74611336649076,-9.85735300842424,"ASTRO","7DPI","Background"
"1030",-2.1420945459543,14.3551380270372,"Glutamatergic 3","7DPI","Scissor-"
"1031",-8.57259982168062,-11.0115850335707,"GABAergic 1","7DPI","Scissor-"
"1032",3.31578165949003,1.84492715534072,"MG","7DPI","Background"
"1033",3.53541023195402,1.44785460170607,"MG","7DPI","Background"
"1034",-8.33528273641451,2.64883657630782,"Glutamatergic 1","7DPI","Background"
"1035",-9.30431311666353,-9.99903467956682,"GABAergic 1","7DPI","Scissor-"
"1036",12.2478147214712,0.849424266184376,"OLIGO","7DPI","Background"
"1037",-7.34395545064791,-1.12467042270799,"Neuro 1","7DPI","Background"
"1038",6.06843716562406,-9.54420832458635,"OPC","7DPI","Background"
"1039",3.78863245905058,-10.365270412599,"ASTRO","7DPI","Background"
"1040",-3.26996772825106,13.6499120825181,"Glutamatergic 3","7DPI","Scissor-"
"1041",-0.0735463434396562,9.01888390716414,"Glutamatergic 2","7DPI","Scissor-"
"1042",3.7648981279196,1.3120185964952,"MG","7DPI","Background"
"1043",6.00242287576811,-13.7044361001601,"PER/Endo","7DPI","Background"
"1044",7.88105303705351,-9.18559435669084,"OPC","7DPI","Background"
"1045",-1.04642241536959,3.63937159713607,"Glutamatergic 5","7DPI","Scissor-"
"1046",11.9599528974356,-0.379109240209057,"OLIGO","7DPI","Background"
"1047",1.27009094417707,6.80451890167098,"Glutamatergic 4","7DPI","Scissor-"
"1048",6.06907374323027,-13.8832023507704,"PER/Endo","7DPI","Background"
"1049",5.68271881998198,-13.6624153024306,"PER/Endo","7DPI","Background"
"1050",3.61836654604093,-7.05970314804216,"NB","7DPI","Background"
"1051",-2.93172448217257,7.80063172515731,"Glutamatergic 2","7DPI","Scissor-"
"1052",2.62160844267027,9.12272568878035,"Glutamatergic 6","7DPI","Scissor-"
"1053",-1.48895805417879,0.480073192084835,"GABAergic 2","7DPI","Background"
"1054",3.65164286554472,1.44908233817916,"MG","7DPI","Background"
"1055",-0.204192929857808,3.74566217597823,"Glutamatergic 7","7DPI","Scissor-"
"1056",1.8753340905966,7.60189124282698,"Glutamatergic 4","7DPI","Scissor-"
"1057",1.67095447242872,6.67830392059188,"Glutamatergic 4","7DPI","Scissor-"
"1058",-4.61605208455904,0.504478895033405,"GABAergic 6","7DPI","Background"
"1059",-8.01704066335543,-7.46312311950822,"GABAergic 1","7DPI","Background"
"1060",-0.770949655169087,9.05624982055526,"Glutamatergic 2","7DPI","Scissor-"
"1061",-1.29820077955111,6.18545933898787,"Glutamatergic 5","7DPI","Scissor-"
"1062",-7.5144113832651,-0.611189938222363,"Neuro 1","7DPI","Background"
"1063",11.7383351987662,0.498376422489689,"OLIGO","7DPI","Background"
"1064",-2.42890422880037,8.37716504272322,"Glutamatergic 2","7DPI","Scissor-"
"1065",13.2180791562857,1.33904334243636,"OLIGO","7DPI","Background"
"1066",3.39127022684233,1.59794636901717,"MG","7DPI","Background"
"1067",12.0760999387564,-0.333890891705944,"OLIGO","7DPI","Background"
"1068",8.3367701238455,-9.81718138519426,"OPC","7DPI","Background"
"1069",-1.39655225812777,7.89336510833602,"Glutamatergic 8","7DPI","Scissor-"
"1070",-6.79958050786837,-2.25487378898759,"Neuro 1","7DPI","Background"
"1071",-8.19998972951754,2.4286105268846,"Glutamatergic 1","7DPI","Background"
"1072",3.48396284044401,-8.62519244018693,"ASTRO","7DPI","Background"
"1073",2.04222888410704,9.31706639465193,"Glutamatergic 2","7DPI","Scissor-"
"1074",-4.79501526891573,-0.294675803815319,"GABAergic 2","7DPI","Background"
"1075",6.03707463205473,-13.9749439126601,"PER/Endo","7DPI","Background"
"1076",-2.3371481233774,7.43527671035628,"Glutamatergic 2","7DPI","Scissor-"
"1077",5.1343193715872,-14.0294769174208,"PER/Endo","7DPI","Background"
"1078",12.4534488385977,0.296554305518673,"OLIGO","7DPI","Background"
"1079",-8.51611655294283,2.92100759681563,"Glutamatergic 1","7DPI","Background"
"1080",3.44854814470426,-8.02465609375139,"NB","7DPI","Background"
"1081",0.844464442736072,6.35725089248519,"Glutamatergic 4","7DPI","Scissor-"
"1082",-0.831722074144917,4.00892778571944,"Glutamatergic 5","7DPI","Scissor-"
"1083",4.19162065446989,0.897612654532001,"MG","7DPI","Background"
"1084",3.29372460306303,0.42987402614455,"MG","7DPI","Background"
"1085",-0.923684411638814,7.9693123930345,"Glutamatergic 8","7DPI","Scissor-"
"1086",-0.984766297930318,8.06051083740096,"Glutamatergic 8","7DPI","Scissor-"
"1087",-7.85266917287691,-10.9576185113539,"GABAergic 1","7DPI","Scissor-"
"1088",-7.22335999547823,-10.0495536691298,"GABAergic 1","7DPI","Scissor-"
"1089",-7.74026911794527,-4.29323462310929,"GABAergic 3","7DPI","Background"
"1090",-8.76665347158297,-10.0290506250014,"GABAergic 1","7DPI","Scissor-"
"1091",3.14015967310087,8.82879658874373,"Glutamatergic 6","7DPI","Scissor-"
"1092",-8.22761004506929,-8.61784151855607,"GABAergic 1","7DPI","Background"
"1093",-4.3941058450876,14.2649538153062,"Glutamatergic 3","7DPI","Scissor-"
"1094",2.95087940157072,-9.29824999633928,"ASTRO","7DPI","Background"
"1095",-3.85888474523409,12.5880434149156,"Glutamatergic 10","7DPI","Scissor-"
"1096",-7.15139716207369,-6.42600992981095,"GABAergic 5","7DPI","Background"
"1097",-2.28665965139254,8.80812474426131,"Glutamatergic 2","7DPI","Scissor-"
"1098",-8.76241343557222,-7.51360491577287,"GABAergic 1","7DPI","Scissor-"
"1099",11.7868714994253,1.96583148177962,"OLIGO","7DPI","Background"
"1100",3.12445480287687,0.425834142530964,"MG","7DPI","Background"
"1101",-7.726499968165,-7.06776551071305,"GABAergic 1","7DPI","Background"
"1102",12.0941901868643,1.5867337816606,"OLIGO","7DPI","Background"
"1103",-4.42090647756441,14.3283655279527,"Glutamatergic 3","7DPI","Scissor-"
"1104",-1.60567324697359,14.4259130590806,"Glutamatergic 3","7DPI","Background"
"1105",-8.02413027822359,2.28518625434737,"Glutamatergic 1","7DPI","Background"
"1106",-5.71463530599459,0.269517204652236,"Neuro 1","7DPI","Background"
"1107",3.11902005136625,8.78125497039656,"Glutamatergic 6","7DPI","Scissor-"
"1108",-3.30088227331026,-0.225271499787762,"GABAergic 4","7DPI","Background"
"1109",-3.96096079885347,-0.701984918748333,"GABAergic 4","7DPI","Background"
"1110",-9.01113741933687,-8.38130835357805,"GABAergic 1","7DPI","Scissor-"
"1111",-0.217091792219716,3.35419770416121,"Glutamatergic 7","7DPI","Scissor-"
"1112",-2.63382547437533,8.29880829986434,"Glutamatergic 2","7DPI","Scissor-"
"1113",-7.67229216634615,1.35874851878981,"Neuro 1","7DPI","Background"
"1114",12.2759795850577,-0.205914116536572,"OLIGO","7DPI","Background"
"1115",12.6472106641592,1.32963904079299,"OLIGO","7DPI","Background"
"1116",4.38220269144194,0.816274606550739,"MG","7DPI","Background"
"1117",-8.24822753011568,-6.74396923843522,"GABAergic 1","7DPI","Background"
"1118",-8.94961588918551,-10.8173635369887,"GABAergic 1","7DPI","Scissor-"
"1119",-0.789878540628987,3.57226439651351,"Glutamatergic 7","7DPI","Scissor-"
"1120",2.90714699686186,-8.61236552063127,"ASTRO","7DPI","Background"
"1121",2.97766358316557,-8.22926882568498,"ASTRO","7DPI","Background"
"1122",-1.87047355710848,5.34844847854476,"Glutamatergic 5","7DPI","Scissor-"
"1123",2.80288941324369,-9.14886454406877,"ASTRO","7DPI","Background"
"1124",3.05056650102751,-8.78881243530412,"ASTRO","7DPI","Background"
"1125",-1.50643151342257,5.58583470519881,"Glutamatergic 5","7DPI","Scissor-"
"1126",12.5298324292959,2.53908630546431,"OLIGO","7DPI","Background"
"1127",3.57302028597013,-9.60339430633683,"ASTRO","7DPI","Background"
