OriginalID,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,Dataset,Species
ILMN_1660086,MYH11,0.255554840611796,8.70027370910372,0.0107581193928057,0.136537330711621,GSE37587,Human
ILMN_1740048,MYOD1,-0.0195533531538484,7.47118804852876,0.384764082518527,0.72476754267542,GSE37587,Human
ILMN_2260082,NAIP,0.0696509076025561,7.85300924055468,0.0583446187254873,0.318357900005549,GSE37587,Human
ILMN_1770035,NCOA5,-0.143209555677391,8.25952961138246,0.0161124859672295,0.169043891073455,GSE37587,Human
ILMN_1740576,NLRC3,0.138674735320029,9.35824569016753,0.0434613784382585,0.277548545725801,GSE37587,Human
ILMN_1770307,NTRK1,-0.0107480483341672,7.72784732129375,0.755765139214035,0.921363414673466,GSE37587,Human
ILMN_1780762,OR9Q2,0.0301423288623463,8.47530347333138,0.585353693518358,0.848558767031015,GSE37587,Human
ILMN_1690121,P4HA3,-0.0342382563112476,8.44746700241218,0.601832369539021,0.856169842654994,GSE37587,Human
ILMN_2340347,PC,-0.0444481576249457,8.80869215632091,0.831427975262996,0.948066734587299,GSE37587,Human
ILMN_1740494,PCDHA11,0.217758823784983,10.2096643834152,0.0027537736752482,0.0627125251067114,GSE37587,Human
ILMN_1710070,PCSK6,0.0296243725939961,11.2482210031267,0.789890470183929,0.933615685199699,GSE37587,Human
ILMN_2230025,PDLIM3,-0.033238451934334,7.66437636015093,0.190548445491969,0.548062606988195,GSE37587,Human
ILMN_1780132,PELI2,0.0193912222535561,7.6739281387621,0.459397816333101,0.777474151946692,GSE37587,Human
ILMN_1770433,PIK3CG,-0.0358280395071709,9.94843484692065,0.674221669123984,0.889004667385539,GSE37587,Human
ILMN_1780576,PLPPR1,-0.0399420121770918,7.75387958065856,0.515520827414469,0.813158527347244,GSE37587,Human
ILMN_1740291,POLQ,-0.0787590062233556,7.63751209286269,0.163966402408462,0.515356824042994,GSE37587,Human
ILMN_2070349,POLR3G,0.0090146383670403,11.2812394819144,0.901366573696607,0.970182239452041,GSE37587,Human
ILMN_2070044,PPM1K,0.0847999198384211,8.77575677171724,0.270607663359256,0.631735495799954,GSE37587,Human
ILMN_1660356,PPP4R4,-0.108206970458052,7.89049863427652,0.0147697857653101,0.161748935093224,GSE37587,Human
ILMN_1780315,PUSL1,0.0195072386373674,7.6299591638191,0.410185484204634,0.743871717907038,GSE37587,Human
ILMN_1690259,RAE1,-0.107957864827881,8.40450159802904,0.112853103141085,0.438626513234791,GSE37587,Human
ILMN_1770053,RBBP7,-0.0067521047310131,7.51241378828962,0.789285873917421,0.933615685199699,GSE37587,Human
ILMN_1690753,RBMY1A1,0.0157295544087505,8.16364667306799,0.787701331349588,0.933347889645788,GSE37587,Human
ILMN_1690209,RHEX,0.110366868185395,8.65258832395521,0.110325193576964,0.434551593390574,GSE37587,Human
ILMN_1710026,RNF133,-0.193289633284753,8.20395511302939,4.38635814447459e-05,0.0048477931782665,GSE37587,Human
ILMN_1660079,RNF44,-0.0089024023270329,7.90127044401255,0.783778845076415,0.931660471314032,GSE37587,Human
ILMN_1740181,RPL13P5,-0.0435932073234271,7.52354819458075,0.12167090795536,0.452882274858788,GSE37587,Human
ILMN_1660674,SCART1,0.0863804456445047,8.94605516637612,0.0544231356213186,0.307664668805886,GSE37587,Human
ILMN_2370685,SMIM29,-0.0137156556807874,7.91711523111468,0.61424543278117,0.861327009920824,GSE37587,Human
ILMN_1690706,SNRPB2,-0.161814845682577,9.0181040564503,0.298178480512101,0.656581790447971,GSE37587,Human
ILMN_1740180,SNX3,-0.0055505951986885,7.48217414662695,0.815595801738338,0.942953837091642,GSE37587,Human
ILMN_1690563,SSTR5,-0.0157583791256828,7.72151958392144,0.581298510180645,0.846662282176094,GSE37587,Human
ILMN_2350315,ST3GAL3,-0.0532540083712373,9.71557204012812,0.522293535509272,0.816752274874106,GSE37587,Human
ILMN_1710682,SUOX,-0.0460668639148525,7.56765095294704,0.0462975319208548,0.284341302806522,GSE37587,Human
ILMN_1690253,SYNPO2L,-0.0342998126041013,8.67871996902732,0.709902804683386,0.903547997820956,GSE37587,Human
ILMN_2120762,TBXT,0.025916042525897,7.81999982681461,0.47761650813931,0.790478740282473,GSE37587,Human
ILMN_1710746,TCF7,0.0384469250511974,9.44685772029928,0.440669263476986,0.764501959148087,GSE37587,Human
ILMN_1660661,TCP1,-0.152452218648047,9.97413388011969,0.114497589330778,0.441311501654917,GSE37587,Human
ILMN_1690066,TIGD2,-0.197504582137003,13.0929003746862,0.372129314405756,0.717370797496882,GSE37587,Human
ILMN_1770338,TM4SF1,0.0477173478605846,8.48213265906973,0.194999126258418,0.552764923546897,GSE37587,Human
ILMN_1690040,TM7SF2,-0.0222421919850897,7.69939298355465,0.412843719576246,0.745500033316325,GSE37587,Human
ILMN_1740685,TMEM198B,-0.20533730440759,9.93682101445127,0.082435596400041,0.378045798358638,GSE37587,Human
ILMN_1710204,TNFRSF4,0.023873277243906,9.67532770564254,0.69643957729456,0.898073587907558,GSE37587,Human
ILMN_1690050,TNNI1,-0.009480288778977,7.72703853116152,0.722369865159826,0.907196363443316,GSE37587,Human
ILMN_1780397,TRAF3IP3,-0.0029614052941518,7.90627376638429,0.942306059246158,0.982404673708479,GSE37587,Human
ILMN_2350114,TRIM13,0.0711144584720963,7.59480819889675,0.0056596317740334,0.0953724857625186,GSE37587,Human
ILMN_1660368,TRRAP,0.113196463760426,8.33903071159413,0.0375227721742321,0.260624901310399,GSE37587,Human
ILMN_1740500,TSPYL4,-0.0699067255483368,7.89661736256544,0.0269990321499631,0.220566339017974,GSE37587,Human
ILMN_1710427,VPS37B,-0.0076611167011739,7.61332723363046,0.770629566251496,0.925731531986799,GSE37587,Human
ILMN_2260725,WTAP,0.00732898267869,9.15572142070605,0.956514688607299,0.987054594742792,GSE37587,Human
ILMN_2190541,XAGE2,-0.133601612758442,9.95769883448767,0.187926347905013,0.544790976182684,GSE37587,Human
ILMN_1740711,ZDBF2,-0.0162344482864202,8.0025486624559,0.708067372790885,0.903020573014463,GSE37587,Human
ILMN_1820767,ZEB2,-0.0337660862739266,7.73263709065518,0.253682624183741,0.616269405214037,GSE37587,Human
ILMN_1660176,ZNF582,0.0658509194832987,7.95768681492031,0.0437687359246993,0.278158254136995,GSE37587,Human
ILMN_2190414,ZNF83,0.0459479829103705,8.5945830714733,0.369636437324303,0.716044499995031,GSE37587,Human
ILMN_1780400,ZNF843,0.0125422942100466,7.59941261181554,0.618424650874027,0.863190617956799,GSE37587,Human
