"Name","Score","Gene"
"ILMN_240187",0.302550231602214,"ILMN_240187"
"1399074_at",0.302646285656997,"1399074_at"
"ILMN_2242450",0.302738609089214,"ILMN_2242450"
"ILMN_5670592",0.302738609089214,"ILMN_5670592"
"1372846_at",0.302738609089214,"1372846_at"
"1398360_at",0.302815639343692,"1398360_at"
"1387152_at",0.302872098897039,"1387152_at"
"ILMN_1739428",0.302926979378037,"ILMN_1739428"
"ILMN_3890673",0.302926979378037,"ILMN_3890673"
"1369920_at",0.3029285626121,"1369920_at"
"1382010_at",0.303041502526147,"1382010_at"
"ILMN_2357577",0.303115342468867,"ILMN_2357577"
"ILMN_6370022",0.303115342468867,"ILMN_6370022"
"1398918_at",0.303154459083388,"1398918_at"
"1379862_at",0.303210943602443,"1379862_at"
"1392923_at",0.303210943602443,"1392923_at"
"1377173_at",0.303267432281381,"1377173_at"
"ILMN_1717541",0.303303698361887,"ILMN_1717541"
"ILMN_3940438",0.303303698361887,"ILMN_3940438"
"1384319_at",0.303380422117682,"1384319_at"
"1371764_at",0.303380422117682,"1371764_at"
"ILMN_1700202",0.30349204705728,"ILMN_1700202"
"ILMN_3290465",0.30349204705728,"ILMN_3290465"
"1378859_at",0.303493428589849,"1378859_at"
"1372312_at",0.303606451695437,"1372312_at"
"1381960_at",0.303662969485002,"1381960_at"
"ILMN_1690397",0.303680388555229,"ILMN_1690397"
"ILMN_4570598",0.303680388555229,"ILMN_4570598"
"1368103_at",0.303680388555229,"1368103_at"
"1393464_at",0.303719491432005,"1393464_at"
"1392517_at",0.303719491432005,"1392517_at"
"ILMN_1700633",0.303868722855918,"ILMN_1700633"
"ILMN_3840671",0.303868722855918,"ILMN_3840671"
"1396160_at",0.3038890822146,"1396160_at"
"ILMN_1758717",0.304057049959531,"ILMN_1758717"
"ILMN_1710504",0.304057049959531,"ILMN_1710504"
"1372748_at",0.304057049959531,"1372748_at"
"1374776_at",0.304115261443688,"1374776_at"
"1372818_at",0.304171816639215,"1372818_at"
"1390889_at",0.304228375989435,"1390889_at"
"ILMN_1719599",0.304245369866251,"ILMN_1719599"
"ILMN_1470196",0.304245369866251,"ILMN_1470196"
"1367954_at",0.304245369866251,"1367954_at"
"1395724_at",0.304341507152727,"1395724_at"
"ILMN_1674399",0.304433682576261,"ILMN_1674399"
"ILMN_2810576",0.304433682576261,"ILMN_2810576"
"1398914_at",0.304454654931122,"1398914_at"
"1368711_at",0.304454654931122,"1368711_at"
"1377064_at",0.30451123505022,"1377064_at"
"ILMN_1790973",0.304621988089744,"ILMN_1790973"
"ILMN_3310440",0.304621988089744,"ILMN_3310440"
"1397164_at",0.304621988089744,"1397164_at"
"1374671_at",0.304681000323453,"1374671_at"
"1373656_at",0.304681000323453,"1373656_at"
"1386805_at",0.304794197932506,"1386805_at"
"1392854_at",0.304794197932506,"1392854_at"
"ILMN_2163306",0.304810286406884,"ILMN_2163306"
"ILMN_3450600",0.304810286406884,"ILMN_3450600"
"1370932_at",0.304810286406884,"1370932_at"
"1369342_at",0.304810286406884,"1369342_at"
"ILMN_1721563",0.304998577527864,"ILMN_1721563"
"ILMN_3940440",0.304998577527864,"ILMN_3940440"
"1393827_at",0.305020642964177,"1393827_at"
"1380440_at",0.305077264598141,"1380440_at"
"ILMN_1671809",0.305186861452867,"ILMN_1671809"
"ILMN_4810739",0.305186861452867,"ILMN_4810739"
"1369922_at",0.305360435008974,"1369922_at"
"1367928_at",0.305360435008974,"1367928_at"
"ILMN_1770591",0.305375138182078,"ILMN_1770591"
"ILMN_3140161",0.305375138182078,"ILMN_3140161"
"1374735_at",0.305375138182078,"1374735_at"
"1368589_at",0.305375138182078,"1368589_at"
"1367908_at",0.305473732213418,"1367908_at"
"1372567_at",0.305530387037301,"1372567_at"
"ILMN_2060635",0.305563407715678,"ILMN_2060635"
"ILMN_5340725",0.305563407715678,"ILMN_5340725"
"1370948_a_at",0.305563407715678,"1370948_a_at"
"1392580_at",0.305587046008551,"1392580_at"
"1375328_at",0.305587046008551,"1375328_at"
"1378103_at",0.305643709126862,"1378103_at"
"ILMN_2399622",0.305751670053852,"ILMN_2399622"
"ILMN_4010398",0.305751670053852,"ILMN_4010398"
"1374853_at",0.305751670053852,"1374853_at"
"1368310_at",0.305757047803448,"1368310_at"
"1389865_at",0.305870403064621,"1389865_at"
"1394378_at",0.305870403064621,"1394378_at"
"1369243_at",0.305927086913664,"1369243_at"
"ILMN_2091347",0.305939925196783,"ILMN_2091347"
"ILMN_6940017",0.305939925196783,"ILMN_6940017"
"1395642_at",0.306040467047138,"1395642_at"
"1383029_at",0.30609716333096,"1383029_at"
"ILMN_1440386",0.306128173144654,"ILMN_1440386"
"1379960_at",0.306128173144654,"1379960_at"
"1389380_at",0.306128173144654,"1389380_at"
"1368455_at",0.306210568331245,"1368455_at"
"1382693_a_at",0.306267277047099,"1382693_a_at"
"ILMN_1755411",0.306316413897649,"ILMN_1755411"
"ILMN_3460523",0.306316413897649,"ILMN_3460523"
"1391572_at",0.306316413897649,"1391572_at"
"1390283_at",0.306323989906354,"1390283_at"
"1388817_at",0.306437428053846,"1388817_at"
"ILMN_1768394",0.30650464745595,"ILMN_1768394"
"ILMN_5820341",0.30650464745595,"ILMN_5820341"
"1373035_at",0.30650464745595,"1373035_at"
"ILMN_1663437",0.306692873819742,"ILMN_1663437"
"ILMN_2190221",0.306692873819742,"ILMN_2190221"
"1371993_at",0.306692873819742,"1371993_at"
"1383560_at",0.306721095910741,"1383560_at"
"1379215_at",0.306721095910741,"1379215_at"
"ILMN_1680320",0.306881092989207,"ILMN_1680320"
"ILMN_5810017",0.306881092989207,"ILMN_5810017"
"1389479_at",0.306881092989207,"1389479_at"
"1391643_at",0.306881092989207,"1391643_at"
"1395343_at",0.306891346318848,"1395343_at"
"1374172_at",0.306948104735383,"1374172_at"
"1368989_at",0.307004867291658,"1368989_at"
"1393691_at",0.30706163398737,"1393691_at"
"ILMN_1683456",0.307069304964528,"ILMN_1683456"
"ILMN_2650241",0.307069304964528,"ILMN_2650241"
"1396081_at",0.307069304964528,"1396081_at"
"1398249_at",0.307175179795881,"1398249_at"
"ILMN_1686706",0.30725750974589,"ILMN_1686706"
"ILMN_3830020",0.30725750974589,"ILMN_3830020"
"1369931_at",0.30725750974589,"1369931_at"
"1388109_at",0.307288742158478,"1388109_at"
"1377407_at",0.307345529546796,"1377407_at"
"ILMN_2324989",0.307445707333476,"ILMN_2324989"
"ILMN_1780605",0.307445707333476,"ILMN_1780605"
"1375173_at",0.307445707333476,"1375173_at"
"1390782_at",0.307459116735948,"1390782_at"
"1375279_at",0.307459116735948,"1375279_at"
"ILMN_1775432",0.307633897727468,"ILMN_1775432"
"ILMN_2900228",0.307633897727468,"ILMN_2900228"
"1391878_at",0.307743157100936,"1391878_at"
"ILMN_1742521",0.30782208092805,"ILMN_1742521"
"ILMN_2470367",0.30782208092805,"ILMN_2470367"
"1395197_at",0.30782208092805,"1395197_at"
"1391703_at",0.307856802197373,"1391703_at"
"1377551_at",0.307970463833262,"1377551_at"
"ILMN_1726873",0.308010256935405,"ILMN_1726873"
"ILMN_5960209",0.308010256935405,"ILMN_5960209"
"1377674_at",0.308140987293232,"1377674_at"
"ILMN_2299045",0.308198425749718,"ILMN_2299045"
"ILMN_1820397",0.308198425749718,"ILMN_1820397"
"1396060_at",0.308254690267081,"1396060_at"
"ILMN_1706523",0.30838658737117,"ILMN_1706523"
"ILMN_7650433",0.30838658737117,"ILMN_7650433"
"1379499_at",0.308425275722562,"1379499_at"
"ILMN_1784863",0.308574741799945,"ILMN_1784863"
"ILMN_520678",0.308574741799945,"ILMN_520678"
"ILMN_1675684",0.308762889036228,"ILMN_1675684"
"ILMN_7320551",0.308762889036228,"ILMN_7320551"
"1379658_at",0.308880352048019,"1379658_at"
"1385240_at",0.308937255174097,"1385240_at"
"1380407_at",0.308937255174097,"1380407_at"
"ILMN_1712798",0.3089510290802,"ILMN_1712798"
"ILMN_4670092",0.3089510290802,"ILMN_4670092"
"1395204_at",0.309051073813167,"1395204_at"
"ILMN_1796734",0.309139161932045,"ILMN_1796734"
"ILMN_4730360",0.309139161932045,"ILMN_4730360"
"1378668_at",0.309139161932045,"1378668_at"
"1369195_at",0.309221832734482,"1369195_at"
"1374556_at",0.309278760630424,"1374556_at"
"ILMN_1674265",0.309327287591947,"ILMN_1674265"
"ILMN_6860554",0.309327287591947,"ILMN_6860554"
"1392706_at",0.309327287591947,"1392706_at"
"1380720_at",0.309506513483591,"1380720_at"
"ILMN_2197519",0.309515406060088,"ILMN_2197519"
"ILMN_2490730",0.309515406060088,"ILMN_2490730"
"1378015_at",0.309563462012709,"1378015_at"
"ILMN_2062001",0.309703517336653,"ILMN_2062001"
"ILMN_5900332",0.309703517336653,"ILMN_5900332"
"1368426_at",0.309703517336653,"1368426_at"
"ILMN_1745623",0.309891621421823,"ILMN_1745623"
"ILMN_6040376",0.309891621421823,"ILMN_6040376"
"1388332_at",0.309891621421823,"1388332_at"
"1371312_at",0.309891621421823,"1371312_at"
"1376162_at",0.309905239816897,"1376162_at"
"1369170_at",0.309905239816897,"1369170_at"
"1379398_at",0.309962217219666,"1379398_at"
"1396561_x_at",0.309962217219666,"1396561_x_at"
"1389546_at",0.310019198746024,"1389546_at"
"1394972_at",0.310076184395666,"1394972_at"
"ILMN_1714592",0.310079718315784,"ILMN_1714592"
"ILMN_1340360",0.310079718315784,"ILMN_1340360"
"1382068_at",0.310079718315784,"1382068_at"
"1390370_at",0.310133174168288,"1390370_at"
"1369179_a_at",0.310133174168288,"1369179_a_at"
"ILMN_2386291",0.310267808018717,"ILMN_2386291"
"ILMN_6840471",0.310267808018717,"ILMN_6840471"
"1369542_at",0.310418184865437,"1369542_at"
"1381265_at",0.310418184865437,"1381265_at"
"ILMN_1763603",0.310455890530807,"ILMN_1763603"
"ILMN_4810288",0.310455890530807,"ILMN_4810288"
"1370802_at",0.310455890530807,"1370802_at"
"1382144_at",0.310455890530807,"1382144_at"
"1391110_at",0.310475199369543,"1391110_at"
"ILMN_1663356",0.310643965852236,"ILMN_1663356"
"ILMN_2640647",0.310643965852236,"ILMN_2640647"
"1373006_at",0.310646267605731,"1373006_at"
"1393880_at",0.310646267605731,"1393880_at"
"1368977_a_at",0.310760333696704,"1368977_a_at"
"1393596_at",0.310817372921331,"1393596_at"
"ILMN_2129545",0.310832033983188,"ILMN_2129545"
"ILMN_2230600",0.310832033983188,"ILMN_2230600"
"ILMN_1791253",0.311020094923846,"ILMN_1791253"
"ILMN_3130615",0.311020094923846,"ILMN_3130615"
"1394616_at",0.311159694757883,"1394616_at"
"ILMN_1671028",0.311208148674393,"ILMN_1671028"
"ILMN_4070201",0.311208148674393,"ILMN_4070201"
"1382031_at",0.311273834977537,"1382031_at"
"1371321_at",0.311330911262395,"1371321_at"
"1383394_at",0.311387991663534,"1383394_at"
"ILMN_1686464",0.311396195235013,"ILMN_1686464"
"ILMN_5090747",0.311396195235013,"ILMN_5090747"
"1396484_at",0.311502164813439,"1396484_at"
"ILMN_2256050",0.311584234605888,"ILMN_2256050"
"ILMN_7040162",0.311584234605888,"ILMN_7040162"
"1371948_at",0.311616354424815,"1371948_at"
"1381136_at",0.311616354424815,"1381136_at"
"1388987_at",0.31173056049523,"1388987_at"
"ILMN_1703053",0.311772266787203,"ILMN_1703053"
"ILMN_6380347",0.311772266787203,"ILMN_6380347"
"1392040_at",0.311772266787203,"1392040_at"
"1393458_s_at",0.311844783022247,"1393458_s_at"
"1388669_at",0.311901900456221,"1388669_at"
"1387116_at",0.311901900456221,"1387116_at"
"1395560_at",0.311959022003432,"1395560_at"
"ILMN_2389844",0.31196029177914,"ILMN_2389844"
"ILMN_4890463",0.31196029177914,"ILMN_4890463"
"1376839_at",0.31196029177914,"1376839_at"
"1368130_at",0.31207327743635,"1368130_at"
"1369192_at",0.31207327743635,"1369192_at"
"ILMN_1714650",0.312148309581883,"ILMN_1714650"
"ILMN_3990563",0.312148309581883,"ILMN_3990563"
"1371471_at",0.312148309581883,"1371471_at"
"1378813_at",0.312187549318567,"1378813_at"
"1381879_x_at",0.312301837647648,"1381879_x_at"
"1392683_at",0.312301837647648,"1392683_at"
"ILMN_1667201",0.312336320195614,"ILMN_1667201"
"ILMN_1170564",0.312336320195614,"ILMN_1170564"
"1374064_at",0.312358987979002,"1374064_at"
"1398509_at",0.312358987979002,"1398509_at"
"1385150_at",0.312473300973814,"1385150_at"
"ILMN_1767111",0.312524323620517,"ILMN_1767111"
"ILMN_7550280",0.312524323620517,"ILMN_7550280"
"AFFX-ThrX-3_at",0.312587630409406,"AFFX-ThrX-3_at"
"1383635_at",0.312701976283342,"1383635_at"
"1392475_at",0.312701976283342,"1392475_at"
"ILMN_1800952",0.312712319856777,"ILMN_1800952"
"ILMN_3180025",0.312712319856777,"ILMN_3180025"
"1379527_at",0.312759155383929,"1379527_at"
"1375639_at",0.312873525910818,"1375639_at"
"ILMN_2355225",0.312900308904574,"ILMN_2355225"
"ILMN_520333",0.312900308904574,"ILMN_520333"
"1367906_at",0.312900308904574,"1367906_at"
"1392881_at",0.312900308904574,"1392881_at"
"1375811_at",0.312930717336512,"1375811_at"
"1385928_at",0.312987912869967,"1385928_at"
"1377103_at",0.312987912869967,"1377103_at"
"1373629_at",0.313045112510879,"1373629_at"
"1375098_at",0.313045112510879,"1375098_at"
"ILMN_1665945",0.313088290764094,"ILMN_1665945"
"ILMN_580044",0.313088290764094,"ILMN_580044"
"1369470_at",0.313102316258943,"1369470_at"
"1376446_at",0.313159524113855,"1376446_at"
"1383450_at",0.313216736075311,"1383450_at"
"ILMN_1738699",0.313276265435518,"ILMN_1738699"
"ILMN_50706",0.313276265435518,"ILMN_50706"
"ILMN_1753467",0.313464232919031,"ILMN_1753467"
"ILMN_3450056",0.313464232919031,"ILMN_3450056"
"1396262_at",0.313464232919031,"1396262_at"
"1371715_at",0.313617334763187,"1371715_at"
"ILMN_2367215",0.313652193214815,"ILMN_2367215"
"ILMN_4760474",0.313652193214815,"ILMN_4760474"
"1388055_at",0.313652193214815,"1388055_at"
"1367823_at",0.31373182847271,"1367823_at"
"1370766_at",0.313789081482878,"1370766_at"
"ILMN_1794074",0.313840146323055,"ILMN_1794074"
"ILMN_3450706",0.313840146323055,"ILMN_3450706"
"1381751_at",0.313903599812505,"1381751_at"
"1382714_at",0.313960865131356,"1382714_at"
"1373177_x_at",0.313960865131356,"1373177_x_at"
"1368349_at",0.314018134552493,"1368349_at"
"ILMN_1756104",0.314028092243932,"ILMN_1756104"
"ILMN_5960017",0.314028092243932,"ILMN_5960017"
"ILMN_1757467",0.314216030977631,"ILMN_1757467"
"ILMN_5260196",0.314216030977631,"ILMN_5260196"
"1371645_at",0.314247253253822,"1371645_at"
"ILMN_1653856",0.314403962524334,"ILMN_1653856"
"ILMN_5690368",0.314403962524334,"ILMN_5690368"
"1375945_at",0.314403962524334,"1375945_at"
"ILMN_1811579",0.314591886884225,"ILMN_1811579"
"ILMN_3460201",0.314591886884225,"ILMN_3460201"
"1371798_at",0.314591886884225,"1371798_at"
"1397801_at",0.314705687473785,"1397801_at"
"1395791_at",0.314763010196974,"1395791_at"
"ILMN_2290089",0.314779804057487,"ILMN_2290089"
"ILMN_2760437",0.314779804057487,"ILMN_2760437"
"1392799_at",0.314820337018193,"1392799_at"
"ILMN_1663099",0.314967714044303,"ILMN_1663099"
"ILMN_4010762",0.314967714044303,"ILMN_4010762"
"1396346_at",0.314992342066989,"1396346_at"
"1397684_at",0.314992342066989,"1397684_at"
"ILMN_2361185",0.315155616844857,"ILMN_2361185"
"ILMN_4010528",0.315155616844857,"ILMN_4010528"
"1374128_at",0.315155616844857,"1374128_at"
"1374933_at",0.315155616844857,"1374933_at"
"1381362_at",0.315279099080541,"1381362_at"
"1380148_at",0.315336462770349,"1380148_at"
"ILMN_2374340",0.315343512459331,"ILMN_2374340"
"ILMN_2690315",0.315343512459331,"ILMN_2690315"
"1369954_at",0.315451202434634,"1369954_at"
"ILMN_2364305",0.315531400887909,"ILMN_2364305"
"ILMN_830132",0.315531400887909,"ILMN_830132"
"1382735_at",0.315531400887909,"1382735_at"
"1382487_at",0.315565958476448,"1382487_at"
"1379089_at",0.315680730893361,"1379089_at"
"1390506_at",0.315680730893361,"1390506_at"
"ILMN_1718253",0.315719282130774,"ILMN_1718253"
"ILMN_6560390",0.315719282130774,"ILMN_6560390"
"1374615_at",0.315719282130774,"1374615_at"
"1376083_at",0.31573812324172,"1376083_at"
"1381639_at",0.315795519682943,"1381639_at"
"1368041_at",0.315795519682943,"1368041_at"
"ILMN_2401933",0.31590715618811,"ILMN_2401933"
"ILMN_150148",0.31590715618811,"ILMN_150148"
"1388854_at",0.315967733560749,"1388854_at"
"1397220_at",0.316082563271364,"1397220_at"
"ILMN_2334121",0.316095023060099,"ILMN_2334121"
"ILMN_3940097",0.316095023060099,"ILMN_3940097"
"1397077_at",0.31619740934614,"1397077_at"
"1393317_at",0.31619740934614,"1393317_at"
"ILMN_1695475",0.316282882746925,"ILMN_1695475"
"ILMN_6650053",0.316282882746925,"ILMN_6650053"
"1388128_at",0.316312271782645,"1388128_at"
"1397249_at",0.316312271782645,"1397249_at"
"1378941_at",0.316369709135787,"1378941_at"
"ILMN_1765165",0.31647073524877,"ILMN_1765165"
"ILMN_5690681",0.31647073524877,"ILMN_5690681"
"1367636_at",0.316542045731123,"1367636_at"
"1390900_at",0.316656957238236,"1390900_at"
"ILMN_2347424",0.316658580565819,"ILMN_2347424"
"ILMN_1190064",0.316658580565819,"ILMN_1190064"
"1381054_at",0.316771885097356,"1381054_at"
"1378080_at",0.316829355158161,"1378080_at"
"ILMN_1771203",0.316846418698254,"ILMN_1771203"
"ILMN_6330561",0.316846418698254,"ILMN_6330561"
"ILMN_2292963",0.317034249646259,"ILMN_2292963"
"ILMN_6250382",0.317034249646259,"ILMN_6250382"
"1383626_at",0.317034249646259,"1383626_at"
"1376719_at",0.317059276269251,"1376719_at"
"1384383_at",0.317174261341267,"1384383_at"
"ILMN_1675448",0.317222073410016,"ILMN_1675448"
"ILMN_510255",0.317222073410016,"ILMN_510255"
"1390525_a_at",0.31723176000533,"1390525_a_at"
"1379813_at",0.317346769588048,"1379813_at"
"ILMN_1724250",0.317409889989709,"ILMN_1724250"
"ILMN_1090358",0.317409889989709,"ILMN_1090358"
"ILMN_1676358",0.317597699385522,"ILMN_1676358"
"ILMN_2450167",0.317597699385522,"ILMN_2450167"
"1371763_at",0.317597699385522,"1371763_at"
"1390928_at",0.317634365015787,"1390928_at"
"1395364_at",0.317634365015787,"1395364_at"
"ILMN_1773906",0.317785501597636,"ILMN_1773906"
"ILMN_6940376",0.317785501597636,"ILMN_6940376"
"1372240_at",0.317806971268933,"1372240_at"
"1395173_at",0.317806971268933,"1395173_at"
"1378808_at",0.31786451485091,"1378808_at"
"1396094_at",0.317922062514512,"1396094_at"
"ILMN_1796560",0.317973296626236,"ILMN_1796560"
"ILMN_3940646",0.317973296626236,"ILMN_3940646"
"1377961_at",0.317973296626236,"1377961_at"
"1378452_at",0.317979614259436,"1378452_at"
"1378072_at",0.318152293979099,"1378072_at"
"ILMN_1668839",0.318161084471505,"ILMN_1668839"
"ILMN_2690603",0.318161084471505,"ILMN_2690603"
"1398963_at",0.318161084471505,"1398963_at"
"1393840_at",0.318209862046272,"1393840_at"
"1387530_a_at",0.318209862046272,"1387530_a_at"
"1386002_at",0.318267434193248,"1386002_at"
"1393882_at",0.318267434193248,"1393882_at"
"1391422_at",0.318325010419725,"1391422_at"
"ILMN_1772177",0.318348865133625,"ILMN_1772177"
"ILMN_3190609",0.318348865133625,"ILMN_3190609"
"1393110_at",0.318348865133625,"1393110_at"
"1373184_at",0.318440175109963,"1373184_at"
"ILMN_1773505",0.318536638612781,"ILMN_1773505"
"ILMN_4250048",0.318536638612781,"ILMN_4250048"
"1387350_at",0.318670553431083,"1387350_at"
"ILMN_1803739",0.318724404909155,"ILMN_1803739"
"ILMN_1570356",0.318724404909155,"ILMN_1570356"
"ILMN_1706677",0.31891216402293,"ILMN_1706677"
"ILMN_5090541",0.31891216402293,"ILMN_5090541"
"1398548_at",0.31891216402293,"1398548_at"
"ILMN_1720113",0.319099915954289,"ILMN_1720113"
"ILMN_6200681",0.319099915954289,"ILMN_6200681"
"1374936_at",0.319099915954289,"1374936_at"
"1369068_at",0.31913150576791,"1369068_at"
"1396177_at",0.319189143150462,"1396177_at"
"ILMN_1763184",0.319287660703417,"ILMN_1763184"
"ILMN_5670022",0.319287660703417,"ILMN_5670022"
"1376429_at",0.319304430139196,"1376429_at"
"1393357_at",0.319362079744771,"1393357_at"
"ILMN_1715173",0.319475398270495,"ILMN_1715173"
"ILMN_3290672",0.319475398270495,"ILMN_3290672"
"1392665_at",0.319475398270495,"1392665_at"
"1382369_at",0.319477391176817,"1382369_at"
"1385859_at",0.319650388872578,"1385859_at"
"ILMN_1677814",0.319663128655707,"ILMN_1677814"
"ILMN_7330296",0.319663128655707,"ILMN_7330296"
"1389220_at",0.319708062916003,"1389220_at"
"1380583_s_at",0.319708062916003,"1380583_s_at"
"1395119_at",0.319823423218289,"1395119_at"
"ILMN_2179726",0.319850851859237,"ILMN_2179726"
"ILMN_2100343",0.319850851859237,"ILMN_2100343"
"1379809_at",0.319938799805802,"1379809_at"
"1371423_at",0.319996494205759,"1371423_at"
"ILMN_1776094",0.320038567881267,"ILMN_1776094"
"ILMN_7330286",0.320038567881267,"ILMN_7330286"
"1373263_at",0.320038567881267,"1373263_at"
"1368347_at",0.320054192676113,"1368347_at"
"1392508_at",0.32011189521656,"1392508_at"
"ILMN_2229922",0.32022627672198,"ILMN_2229922"
"ILMN_990703",0.32022627672198,"ILMN_990703"
"1393755_at",0.32022627672198,"1393755_at"
"1384022_at",0.320400468959574,"1384022_at"
"ILMN_2169692",0.32041397838156,"ILMN_2169692"
"ILMN_5810196",0.32041397838156,"ILMN_5810196"
"1388909_at",0.32041397838156,"1388909_at"
"1372898_at",0.32045819591421,"1372898_at"
"1368238_at",0.320515926936815,"1368238_at"
"1373386_at",0.320573662027088,"1373386_at"
"ILMN_1758613",0.32060167286019,"ILMN_1758613"
"ILMN_3440008",0.32060167286019,"ILMN_3440008"
"1372055_at",0.320631401184723,"1372055_at"
"1382074_at",0.320631401184723,"1382074_at"
"1383815_at",0.320689144409419,"1383815_at"
"1380472_at",0.320746891700871,"1380472_at"
"ILMN_1749115",0.320789360158053,"ILMN_1749115"
"ILMN_5360630",0.320789360158053,"ILMN_5360630"
"1384195_at",0.320789360158053,"1384195_at"
"1382233_a_at",0.320789360158053,"1382233_a_at"
"1393109_at",0.320920157972736,"1393109_at"
"ILMN_1735143",0.320977040275332,"ILMN_1735143"
"ILMN_5390603",0.320977040275332,"ILMN_5390603"
"1388453_at",0.320977921528183,"1388453_at"
"1391149_at",0.321035689148871,"1391149_at"
"1393276_at",0.321093460834496,"1393276_at"
"1380156_at",0.321151236584755,"1380156_at"
"1387070_at",0.321151236584755,"1387070_at"
"ILMN_1705468",0.32116471321221,"ILMN_1705468"
"ILMN_2570603",0.32116471321221,"ILMN_2570603"
"1384407_at",0.32116471321221,"1384407_at"
"1394482_at",0.321266800277963,"1394482_at"
"1390380_at",0.321324588220305,"1390380_at"
"ILMN_1705183",0.321352378968871,"ILMN_1705183"
"ILMN_10341",0.321352378968871,"ILMN_10341"
"1367958_at",0.321352378968871,"1367958_at"
"1388371_at",0.321382380226068,"1388371_at"
"1384884_at",0.321382380226068,"1384884_at"
"1392584_at",0.32144017629495,"1392584_at"
"1370629_at",0.321497976426647,"1370629_at"
"1385978_at",0.321497976426647,"1385978_at"
"ILMN_1771827",0.321540037545497,"ILMN_1771827"
"ILMN_2030278",0.321540037545497,"ILMN_2030278"
"1393269_at",0.321671401195596,"1393269_at"
"ILMN_1782459",0.321727688942272,"ILMN_1782459"
"ILMN_5570201",0.321727688942272,"ILMN_5570201"
"1379212_at",0.321787038016746,"1379212_at"
"1377699_at",0.321844862518967,"1377699_at"
"1388141_at",0.32190269108188,"1388141_at"
"ILMN_2264029",0.321915333159379,"ILMN_2264029"
"ILMN_4860142",0.321915333159379,"ILMN_4860142"
"1374382_at",0.321960523705184,"1374382_at"
"1391608_at",0.322018360388574,"1391608_at"
"1378498_at",0.322076201131748,"1378498_at"
"ILMN_2210534",0.322102970197001,"ILMN_2210534"
"ILMN_2070356",0.322102970197001,"ILMN_2070356"
"1369722_a_at",0.322102970197001,"1369722_a_at"
"1395397_at",0.322102970197001,"1395397_at"
"1384099_at",0.322191894796234,"1384099_at"
"ILMN_1671351",0.322290600055321,"ILMN_1671351"
"ILMN_1510075",0.322290600055321,"ILMN_1510075"
"1396300_at",0.322290600055321,"1396300_at"
"1372009_at",0.322290600055321,"1372009_at"
"1378168_at",0.322307604696218,"1378168_at"
"ILMN_1664012",0.322478222734522,"ILMN_1664012"
"ILMN_3870601",0.322478222734522,"ILMN_3870601"
"1376811_a_at",0.322539073192981,"1376811_a_at"
"1392388_at",0.32259695046057,"1392388_at"
"ILMN_1656361",0.322665838234788,"ILMN_1656361"
"ILMN_3400270",0.322665838234788,"ILMN_3400270"
"1368593_at",0.322665838234788,"1368593_at"
"ILMN_1658743",0.322853446556301,"ILMN_1658743"
"ILMN_7200102",0.322853446556301,"ILMN_7200102"
"1386571_at",0.322853446556301,"1386571_at"
"1387492_at",0.322886397643747,"1387492_at"
"1395056_at",0.323002204905804,"1395056_at"
"1368250_at",0.323002204905804,"1368250_at"
"ILMN_1801313",0.323041047699244,"ILMN_1801313"
"ILMN_780327",0.323041047699244,"ILMN_780327"
"1384555_at",0.323041047699244,"1384555_at"
"1382819_at",0.323175946207873,"1382819_at"
"1387889_at",0.323175946207873,"1387889_at"
"ILMN_1737949",0.323228641663802,"ILMN_1737949"
"ILMN_1470397",0.323228641663802,"ILMN_1470397"
"1372117_at",0.323228641663802,"1372117_at"
"1386241_at",0.323291794011706,"1386241_at"
"1391254_at",0.323407658028008,"1391254_at"
"ILMN_1739925",0.323416228450156,"ILMN_1739925"
"ILMN_4810731",0.323416228450156,"ILMN_4810731"
"1370300_at",0.323465596115077,"1370300_at"
"1395192_at",0.323523538254355,"1395192_at"
"ILMN_1772242",0.32360380805849,"ILMN_1772242"
"ILMN_5550711",0.32360380805849,"ILMN_5550711"
"1374633_at",0.32360380805849,"1374633_at"
"1391848_at",0.32360380805849,"1391848_at"
"1381610_at",0.323755347327491,"1381610_at"
"ILMN_2331525",0.323791380488988,"ILMN_2331525"
"ILMN_1660368",0.323791380488988,"ILMN_1660368"
"1385677_s_at",0.323813309723267,"1385677_s_at"
"1393552_x_at",0.323871276169434,"1393552_x_at"
"ILMN_2186319",0.323978945741831,"ILMN_2186319"
"ILMN_4780678",0.323978945741831,"ILMN_4780678"
"1393041_at",0.323978945741831,"1393041_at"
"1368648_at",0.324103182451953,"1368648_at"
"1394192_at",0.324161169145532,"1394192_at"
"1375976_a_at",0.324161169145532,"1375976_a_at"
"ILMN_1777322",0.324166503817204,"ILMN_1777322"
"ILMN_1500193",0.324166503817204,"ILMN_1500193"
"1383325_at",0.324166503817204,"1383325_at"
"1392038_at",0.324277154678108,"1392038_at"
"1398703_at",0.324335153516499,"1398703_at"
"ILMN_1652907",0.324354054715289,"ILMN_1652907"
"ILMN_4120390",0.324354054715289,"ILMN_4120390"
"1388872_at",0.324354054715289,"1388872_at"
"1375413_at",0.324393156402556,"1375413_at"
"1367921_at",0.324509174316454,"1367921_at"
"ILMN_1655733",0.32454159843627,"ILMN_1655733"
"ILMN_670673",0.32454159843627,"ILMN_670673"
"1369964_at",0.32454159843627,"1369964_at"
"1385856_at",0.32454159843627,"1385856_at"
"1389443_at",0.32456718934369,"1389443_at"
