OriginalID,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,Dataset,Species
1386470_at,Ranbp17,-0.133280764092141,6.16419386565485,0.241819679553211,0.325556286338758,GSE61616,Rat
1383172_at,Ranbp2,-0.203295758138731,9.62530952345677,0.0111306051612189,0.0259677936915789,GSE61616,Rat
1388477_at,Ranbp3,-0.0823855369249838,9.41953317257508,0.200554985640861,0.280052961180241,GSE61616,Rat
1384551_at,Ranbp6,-0.224708704792316,9.91113932991293,0.0082115798057967,0.0202966078827271,GSE61616,Rat
1373968_at,Ranbp9,0.0114401872667319,11.3779746310082,0.810250649225398,0.853677031549977,GSE61616,Rat
1388341_at,Rangap1,-0.48086729246544,9.85331044819164,0.0016342323383296,0.0055098646454589,GSE61616,Rat
1371752_at,Rangrf,-0.0767003090768378,8.80182758144995,0.238654846920695,0.32202043927398,GSE61616,Rat
1388615_at,Rap1a,0.735377232331874,11.1652745139812,4.73963422247718e-07,1.27396615976506e-05,GSE61616,Rat
1387806_at,Rap1b,1.44361688399057,11.4288613857582,4.5758756849449e-09,4.59048896535811e-07,GSE61616,Rat
1373631_at,Rap1gap,-0.730958370253773,9.42723210016703,0.0012778724928365,0.0045402212561093,GSE61616,Rat
1398615_at,Rap1gap2,-0.752090220395408,11.3336779738446,0.0146619485006865,0.0325670978089315,GSE61616,Rat
1373811_at,Rap1gds1,-0.429708119977456,10.6699773938213,0.0017869582984428,0.0059088708994564,GSE61616,Rat
1369615_at,Rap2a,-0.236359910656438,7.33138860819241,0.0839604232592863,0.137526872587198,GSE61616,Rat
1369614_at,Rap2b,-0.0685821792483243,4.14112611013377,0.368967502301017,0.458626594229577,GSE61616,Rat
1393050_at,Rap2c,0.215070329833425,8.22411348518955,0.0102563259556284,0.0242445637651329,GSE61616,Rat
1371199_at,Rapgef1,-0.114857948514131,4.55165454709566,0.131315413333942,0.197895815045177,GSE61616,Rat
1373933_at,Rapgef2,-0.330707138587393,12.1900340684454,0.0001154081535625,0.0007288948350208,GSE61616,Rat
1368660_at,Rapgef3,-0.26326252933388,7.2765730645345,0.0064931877237513,0.0167134286559298,GSE61616,Rat
1371081_at,Rapgef4,-0.978582977987788,11.0193462356649,2.11875337443542e-06,3.87372019632195e-05,GSE61616,Rat
1373666_at,Rapgef5,0.0185192016320708,11.0367777917024,0.763622602391595,0.815742625438864,GSE61616,Rat
1383571_at,Rapgefl1,-1.013809038403,9.48991012928147,4.69875977120072e-05,0.0003741286585777,GSE61616,Rat
1376658_at,Raph1,-0.504240688549298,6.57429188067412,0.0022772855062743,0.0072009458016905,GSE61616,Rat
1395946_at,Rapsn,-0.103921792316958,4.24806230387674,0.339240513035195,0.429177475993879,GSE61616,Rat
1368176_at,Rara,0.0749171601672009,5.97943085265505,0.493625784572395,0.579708782690114,GSE61616,Rat
1376755_at,Rarb,0.426780091548376,8.3084738056406,0.145442160262007,0.215337298415829,GSE61616,Rat
1376023_at,Rarg,0.250475190452207,4.12917658943281,0.0778714308279275,0.129096627075949,GSE61616,Rat
1382274_at,Rarres1,2.99149960452403,8.10503244733246,5.15968992199827e-07,1.35524659530595e-05,GSE61616,Rat
1371691_at,Rarres2,0.763312027400131,9.88964821303329,0.0006548161693323,0.0026947370715981,GSE61616,Rat
1372255_at,Rars,0.237863698874995,9.67855142711304,0.0013532918824644,0.0047501156041491,GSE61616,Rat
