"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe","Dataset","Species"
0.00571581152091103,7.51268612920962,0.207842872670362,0.83597774056774,0.928176293227763,-6.49795715425654,"ILMN_1657870","GSE16561","Human"
-0.000637435699738493,7.77782037613815,-0.0197195919639273,0.984325261092582,0.99376421844852,-6.51920937899554,"ILMN_2240003","GSE16561","Human"
-0.638112969587788,11.0656000889892,-4.9754867715882,4.74778434888328e-06,0.000117170923402873,3.91425711395912,"ILMN_1785424","GSE16561","Human"
-0.551465067532584,8.51266331256627,-6.2430789088471,3.2621337072406e-08,2.7026631435041e-06,8.67142601613732,"ILMN_1731610","GSE16561","Human"
0.00317990245869277,7.68100208185521,0.111726418159018,0.911372044852938,0.963450447415964,-6.51320414946833,"ILMN_1696682","GSE16561","Human"
-0.509478113607313,9.12584009325686,-4.57744832117225,2.07889277494331e-05,0.00036954578740677,2.51364361567796,"ILMN_2396672","GSE16561","Human"
-0.0896599242234389,7.76049526668085,-2.95776534161019,0.00426873232384309,0.0257414632832337,-2.43994823406309,"ILMN_1758825","GSE16561","Human"
0.32526585124341,8.06901252897856,4.44486536242573,3.35884366664219e-05,0.00053503762328831,2.06019325328327,"ILMN_1656940","GSE16561","Human"
0.0285504981221057,7.5547588070969,1.16143958016637,0.249555546522467,0.493418804847476,-5.85627061348059,"ILMN_1656979","GSE16561","Human"
0.0484682734280617,7.83659398482063,0.92622330758456,0.357631154218851,0.610299119592532,-6.09611960458297,"ILMN_1731433","GSE16561","Human"
0.0422321585071056,11.0297663604483,0.458687584006247,0.647932675879287,0.826887757361085,-6.41508724561115,"ILMN_1672878","GSE16561","Human"
0.0301152346489591,8.25266922172069,0.576311109785372,0.566322503591523,0.776679003499952,-6.3548786040927,"ILMN_1655114","GSE16561","Human"
0.0389109636060951,7.67578316393333,1.34317573850188,0.183715708730168,0.407627537161699,-5.63549994021392,"ILMN_1657045","GSE16561","Human"
-0.0368411353149694,7.63067886020236,-1.79119281359915,0.0777473063847483,0.229508925742992,-4.96363670768313,"ILMN_1766991","GSE16561","Human"
-0.0854954262866171,8.07563341822566,-1.8378982174002,0.0704801786723921,0.214430021457578,-4.88346474474687,"ILMN_1658083","GSE16561","Human"
0.41551339361257,12.4063553475196,3.91298494704039,0.000214576281449646,0.00234026929069909,0.317224676919112,"ILMN_1802096","GSE16561","Human"
0.356075526799626,11.5690821485927,2.28768632088566,0.0252964250152519,0.102214890800386,-4.01836423059115,"ILMN_2367165","GSE16561","Human"
-0.0473305312869485,7.51260214818612,-1.5597223106099,0.123504057056306,0.314761428125985,-5.33303560703829,"ILMN_1753370","GSE16561","Human"
0.0505511397245163,10.4711818763441,0.526384667614523,0.600347112364906,0.797156749363787,-6.38209262963315,"ILMN_1738921","GSE16561","Human"
0.0023931804584637,9.02041645243519,0.0354165393136122,0.971852168152158,0.988535287844283,-6.51877959469367,"ILMN_1660199","GSE16561","Human"
-0.0916896345977887,8.60466255169803,-1.58261950034895,0.118184781563967,0.305628386732623,-5.29859306799712,"ILMN_2331636","GSE16561","Human"
-0.160062274154978,8.15820509001641,-3.88282675363029,0.00023749704398736,0.00253945641766576,0.222385127536542,"ILMN_1772123","GSE16561","Human"
0.0285577768769173,7.53378968947299,1.2376192201979,0.220146899005933,0.456144829917718,-5.76745001250261,"ILMN_1667641","GSE16561","Human"
-0.317401502655108,8.81455927752585,-4.51039445763049,2.65191463537681e-05,0.000444662460153306,2.28343841187167,"ILMN_1763852","GSE16561","Human"
-0.043209232081092,8.41414265730216,-0.71492233050496,0.477123505209371,0.713328943974676,-6.26656153868694,"ILMN_1687303","GSE16561","Human"
-0.357535953289105,9.16345505136181,-4.82771478942637,8.2643818008589e-06,0.000179569131936997,3.38778241649175,"ILMN_1761058","GSE16561","Human"
-0.126266717847318,9.29943030168756,-2.09484340206158,0.0399422217008147,0.143123377233813,-4.4095350600647,"ILMN_2225595","GSE16561","Human"
-0.125139536461378,9.473650923273,-2.23011464480624,0.029070485335334,0.113141055967171,-4.13825209288165,"ILMN_1775579","GSE16561","Human"
-0.00336364019926721,7.53607288890374,-0.136971176780479,0.891461477934846,0.953453967240725,-6.51008709363134,"ILMN_1660890","GSE16561","Human"
-0.0976328778790744,10.5107949696458,-0.947275890695406,0.346878604351831,0.598696900257143,-6.07678966273554,"ILMN_2053679","GSE16561","Human"
-0.114676810954767,8.23105556848588,-1.99673386128639,0.0498905281203811,0.168251930893741,-4.59698376290886,"ILMN_1795104","GSE16561","Human"
-0.0589767557385482,7.68961100538884,-2.43964774886734,0.0173359806839806,0.0764078689032808,-3.68950711590233,"ILMN_1740920","GSE16561","Human"
-0.00398302215831168,7.76896357759015,-0.0916844546097149,0.927220416282414,0.969880779115806,-6.51522833462033,"ILMN_2263466","GSE16561","Human"
