MOL_ID,molecule_name,SMILES,ALOX15,BCL6,CD74,CTSB,CXCL10,DYRK1A,EPHA4,HIF1A,HMOX1,IL1B,KDM6B,KEAP1,LCN2,LGMN,LPCAT3,MAPK1,NOX4,PDE4B,PTGS2,SAT1,SP1,TFRC,TLR4,avg_score,max_score,n_hits,n_high,consistency,composite_score,n_targets,top_targets,rank,source_herbs,rank_bin
MOL003896,7-Methoxy-2-methyl isoflavone,C[C@H](CC[C@@H](O)C(C)(C)O)c1ccc(C(=O)O)cc1,0.7610189914703369,0.1638909444259297,0.1229334812476281,0.8201811015605927,0.0152536243476788,0.4792769253253937,0.3503768779337406,0.5241887867450714,0.0153312791953794,0.2106303926557302,0.1984488293528556,0.4104591961950063,0.1859423561072617,0.2629228919977322,0.0669333982368698,0.4928708225488662,0.4714685454964638,0.2791567146778106,0.8451414406299591,0.0558983972296118,0.0839969083899632,0.0004995413764845,0.1162348724901676,0.301437231288545,0.8451414406299591,4,3,0.7469194090153397,0.3646111941690348,23,"PTGS2(0.845), CTSB(0.820), ALOX15(0.761), HIF1A(0.524), MAPK1(0.493)",396,甘草,300-399
MOL004915,Eurycarpin A,CC(C)=CCc1c(O)ccc(-c2coc3cc(O)ccc3c2=O)c1O,0.7144940495491028,0.1837630263428309,0.0206854794250972,0.1452630460262298,0.0014396062680432,0.739737331867218,0.0903389556333422,0.7506806552410126,0.0005591150256805,0.0294188634725287,0.0240448592230677,0.3141567036509514,0.0306536145965523,0.1332556192051015,0.003104032822307,0.6027837991714478,0.5130318850278854,0.6516434252262115,0.841132640838623,0.0019489242113195,0.0026969695027219,2.588829102023737e-05,0.0264763929881155,0.2531015166785396,0.841132640838623,7,4,0.698586143565413,0.3638144045617162,23,"PTGS2(0.841), HIF1A(0.751), DYRK1A(0.740), ALOX15(0.714), PDE4B(0.652)",401,甘草,400-499
MOL003656,Lupiwighteone,CC(C)=CCc1c(O)cc(O)c2c(=O)c(-c3ccc(O)cc3)coc12,0.7051818072795868,0.181992795800852,0.0201252287918123,0.1435090191662311,0.001347413949194,0.7431282699108124,0.0889654904603958,0.7415605187416077,0.000555890299438,0.0284877268713898,0.0222411220893263,0.3099569214973598,0.0296818777148146,0.1321856859119634,0.0029702253924597,0.6045856922864914,0.5064754784107208,0.6549481749534607,0.8404360711574554,0.0018596989975776,0.0026169290795223,2.461794974806253e-05,0.0259915045462548,0.2516881809242815,0.8404360711574554,7,4,0.6994026928744372,0.3628101915083498,23,"PTGS2(0.840), DYRK1A(0.743), HIF1A(0.742), ALOX15(0.705), PDE4B(0.655)",406,甘草,400-499
MOL002915,Salvigenin,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1,0.6420790255069733,0.1963361732232442,0.0167589239717926,0.0955921486020088,0.0013292925359564,0.800958126783371,0.0782422116026282,0.7830524444580078,0.0003463698158157,0.0283601620467379,0.0078727861400693,0.3199819689616561,0.0230981288736842,0.1204080006737058,0.002012051128986,0.5326151475310326,0.4573263376951217,0.8636557757854462,0.801276683807373,0.0018565254285931,0.0029463492101058,2.8539305276353844e-05,0.1208517495542764,0.2563906488105157,0.8636557757854462,6,4,0.6891240531030803,0.3620776482004665,23,"PDE4B(0.864), PTGS2(0.801), DYRK1A(0.801), HIF1A(0.783), ALOX15(0.642)",409,黄芩,400-499
MOL008206,Moslosooflavone,COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1OC,0.6535602807998657,0.1786017744092305,0.0169051196496639,0.1057169884443283,0.0010410150406414,0.828580230474472,0.0723638324998319,0.7751922905445099,0.0001559292250021,0.0275577729917131,0.0059990403242409,0.3301504824776202,0.0248355347976616,0.1246019614775377,0.0021175569589786,0.5356789082288742,0.3982220813632011,0.8607511222362518,0.7986515462398529,0.0013798299041809,0.0019197961664758,1.1395666433600128e-05,0.0536932665854692,0.2520733807176538,0.8607511222362518,6,4,0.6868904606772139,0.3550860110832805,23,"PDE4B(0.861), DYRK1A(0.829), PTGS2(0.799), HIF1A(0.775), ALOX15(0.654)",420,黄芩,400-499
MOL000500,Vestitol,COc1cc(C[N+](=O)[O-])ccc1OCc1ccccc1,0.4333809688687324,0.2201275886386611,0.0886799054733273,0.4388439506292343,0.0125274811871349,0.4221780616790056,0.2037613107822835,0.8541167378425598,0.0006380779536812,0.1493692556396126,0.0348542006104253,0.4256706833839416,0.1331397522964206,0.2278855959448265,0.0321849425649674,0.3437341519165784,0.3919890699908137,0.8222338855266571,0.738137811422348,0.0206351962988264,0.024963045027107,0.0002242619465278,0.5459168031811714,0.2854431625567323,0.8541167378425598,4,3,0.7379533808176442,0.3539001688515125,23,"HIF1A(0.854), PDE4B(0.822), PTGS2(0.738), TLR4(0.546), CTSB(0.439)",427,甘草,400-499
MOL004949,Isolicoflavonol,CC(C)=CCc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,0.7251511216163635,0.1873484489591419,0.0191426560223746,0.112877145409584,0.0014033209766113,0.8628121912479401,0.0857737548649311,0.6748430132865906,0.0012803448335034,0.0268458278733305,0.0597658366896212,0.2928115052927751,0.0266063148576307,0.1256485362755484,0.0025823679620771,0.6595291346311569,0.5457410514354706,0.6598987579345703,0.8189927041530609,0.0018128974334103,0.0021982430116622,3.214340813428862e-05,0.0214602830819785,0.2571546783155421,0.8628121912479401,7,3,0.6902775963036232,0.3531517633551327,23,"DYRK1A(0.863), PTGS2(0.819), ALOX15(0.725), HIF1A(0.675), PDE4B(0.660)",431,甘草,400-499
MOL005012,Licoagroisoflavone,C=C(C)[C@H]1Cc2c(cc3occ(-c4ccc(O)cc4)c(=O)c3c2O)O1,0.3660865128040313,0.1695528178825043,0.010993752424838,0.0461030416190624,0.0005038248323216,0.8880645930767059,0.1509252488613128,0.582881823182106,0.0037233374823699,0.0160585929406806,0.0053047898691147,0.2206832356750965,0.0140988874654794,0.1072618971502379,0.0011502279085107,0.8480922877788544,0.4512802362442016,0.8391806483268738,0.7961026430130005,0.0010120807273779,0.00121108465828,0.0002435644933029,0.0526003148406744,0.2423093670981277,0.8880645930767059,5,4,0.6844481791610357,0.352623531398926,23,"DYRK1A(0.888), MAPK1(0.848), PDE4B(0.839), PTGS2(0.796), HIF1A(0.583)",433,甘草,400-499
MOL001490,"bis[(2S)-2-ethylhexyl] benzene-1,2-dicarboxylate",CCOC(=O)[C@H]1Oc2c(c(=O)oc3ccccc23)[C@@H]1C1=Cc2ccccc2OC1,0.6421594321727753,0.1932238929366576,0.0198472530209983,0.1373076327145099,0.0014267739061324,0.7847726345062256,0.1074873581528663,0.7739889621734619,0.0014729357280884,0.0338656962849199,0.0198157273698598,0.3233714662492275,0.0241198269845881,0.1297168939127004,0.0021437993163999,0.6812753230333328,0.4651168435811996,0.8442716002464294,0.8016061782836914,0.002845388604328,0.0031249404419213,0.0001097741715057,0.1207205522805452,0.2658169950466246,0.8442716002464294,6,4,0.6876292418122675,0.3524547194801029,23,"PDE4B(0.844), PTGS2(0.802), DYRK1A(0.785), HIF1A(0.774), MAPK1(0.681)",434,黄芩,400-499
MOL004855,Licoricone,COc1cc(O)c(-c2coc3cc(O)ccc3c2=O)c(OC)c1CC=C(C)C,0.5424552261829376,0.1875289547315333,0.0163225517499085,0.0961455777287483,0.0010063341937893,0.7569531500339508,0.110770683735609,0.7255545258522034,0.0013389514570008,0.0238024696009233,0.0081086866557598,0.3134127259254455,0.0215971330912907,0.1211473323819518,0.0019661588739836,0.6559547334909439,0.5387517809867859,0.7770732343196869,0.8294627368450165,0.0017181119474116,0.0019392024260014,0.0001138997422458,0.0615098942071199,0.2519406111374021,0.8294627368450165,7,4,0.6963346895469297,0.3521317630172216,23,"PTGS2(0.829), PDE4B(0.777), DYRK1A(0.757), HIF1A(0.726), MAPK1(0.656)",435,甘草,400-499
MOL001458,coptisine,c1c2c(cc3c1OCO3)-c1cc3ccc4c(c3c[n+]1CC2)OCO4,0.2660920321941376,0.3018459176164469,0.0601541631236095,0.3767405785620212,0.0042392894295488,0.8954513370990753,0.248893491923809,0.6505769789218903,0.0039765750989317,0.0390247729374095,0.1242206189781427,0.1807158240117132,0.0334540903221523,0.1675756448239553,0.0052283254636904,0.6207731664180756,0.2380713894963264,0.8756413161754608,0.5035828948020935,0.0047623833524994,0.0115338493487797,0.0002331309979126,0.3180274702608585,0.25786153223298,0.8954513370990753,5,2,0.727513696208284,0.349861952822392,23,"DYRK1A(0.895), PDE4B(0.876), HIF1A(0.651), MAPK1(0.621), PTGS2(0.504)",437,黄芩,400-499
MOL004911,Glabrene,CC1(C)C=Cc2c(O)ccc(C3=Cc4ccc(O)cc4OC3)c2O1,0.7735121846199036,0.1660092790380076,0.0243061536248205,0.2151979804039001,0.0015775414981362,0.596180647611618,0.0963456388562917,0.8331319391727448,0.0006129506436991,0.0656991638243198,0.1207636906765401,0.3619362413883209,0.0389371274477525,0.1514587597703212,0.0042062709471792,0.5278273150324821,0.5187699943780899,0.6389142274856567,0.8296270966529846,0.004138758406043,0.003057250927668,6.128364475443959e-05,0.1207626983523368,0.2649145301914596,0.8331319391727448,7,3,0.7087753273399584,0.3481311526488048,23,"HIF1A(0.833), PTGS2(0.830), ALOX15(0.774), PDE4B(0.639), DYRK1A(0.596)",439,甘草,400-499
MOL005003,Licoagrocarpin,COc1ccc2c(c1)O[C@H]1c3ccc(O)c(CC=C(C)C)c3OC[C@@H]21,0.7347198128700256,0.1814697690285811,0.0238227144909615,0.0902255401015281,0.001695832311725,0.6484448462724686,0.0852565923705697,0.753058910369873,0.0005921485571889,0.040967536624521,0.0161835486069321,0.2968947230838239,0.034370522489695,0.1458182357896476,0.0038633536942143,0.5062834173440933,0.5195663869380951,0.6241653710603714,0.8434721231460571,0.0051444675773382,0.0063535475637763,8.483734382025432e-05,0.1725089699029922,0.2493462264147087,0.8434721231460571,7,3,0.7113763202160898,0.3469030968984087,23,"PTGS2(0.843), HIF1A(0.753), ALOX15(0.735), DYRK1A(0.648), PDE4B(0.624)",440,甘草,400-499
MOL000497,licochalcone a,C/C=C1\C[N@+]2(C)CC[C@]34C(=C(C=O)C1C[C@@H]32)Nc1c(OC)cccc14,0.2656452059745788,0.2452849550172686,0.0479090248563807,0.1819614544510841,0.002937726664868,0.91170933842659,0.2929015159606933,0.6036984920501709,0.0056872524437494,0.0920737348496913,0.0334442928433418,0.2334111565724015,0.040428321382933,0.1828124255407601,0.0054875292335054,0.5944729745388031,0.3259588479995727,0.8507055044174194,0.4419896453619003,0.006549009354785,0.0089274200145155,0.0001863879660959,0.4048975557088852,0.2512643378969563,0.91170933842659,4,2,0.7331759097641142,0.3465786923977881,23,"DYRK1A(0.912), PDE4B(0.851), HIF1A(0.604), MAPK1(0.594), PTGS2(0.442)",442,甘草,400-499
MOL004879,Glycyrin,COc1cc2oc(=O)c(-c3ccc(O)cc3O)cc2c(OC)c1CC=C(C)C,0.5996311008930206,0.2125861800523125,0.0286794523744902,0.1426851563155651,0.0024861654883352,0.6756879389286041,0.1312384605407714,0.7678643763065338,0.0013615775242215,0.0392861205618828,0.0136361303739249,0.3736716769635677,0.0362006863128954,0.1384123362240643,0.0042583356371324,0.5887539088726044,0.5715658962726593,0.713446855545044,0.8341546356678009,0.0034089718828909,0.0045291121350601,0.0001683867649262,0.0674530696123838,0.2587463709239431,0.8341546356678009,7,3,0.7055544432061789,0.342229356789824,23,"PTGS2(0.834), HIF1A(0.768), PDE4B(0.713), DYRK1A(0.676), ALOX15(0.600)",450,甘草,400-499
MOL004829,Glepidotin B,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccccc1)[C@@H](O)C2=O,0.754770815372467,0.177549544445128,0.0227276823630973,0.1997294872999191,0.0015445809491438,0.6831809878349304,0.0925623551011085,0.7795133292675018,0.0008583046001149,0.0443051531910896,0.0901200217194855,0.3208902063779533,0.0331118181370584,0.1374731437899754,0.0034812983285519,0.5525046288967133,0.5164503753185272,0.6170171797275543,0.8313599824905396,0.0029223977471701,0.0028936110029462,4.373770389065612e-05,0.0433918982744216,0.2568870669538821,0.8313599824905396,7,3,0.7061809592415399,0.339103393686411,23,"PTGS2(0.831), HIF1A(0.780), ALOX15(0.755), DYRK1A(0.683), PDE4B(0.617)",455,甘草,400-499
MOL004882,Licocoumarone,COc1c(CC=C(C)C)c(O)cc2oc(-c3ccc(O)cc3O)cc12,0.746457427740097,0.1795114264513557,0.018733492574654,0.0979484412819147,0.0013752144600758,0.7466675937175751,0.0809797393158078,0.6537151634693146,0.0008350113494088,0.0288189492130186,0.0202342821285128,0.299161052913405,0.0281948010455863,0.1277740817166659,0.0027113863300201,0.5282447934150696,0.554684966802597,0.5512617975473404,0.8437855839729309,0.0023191494401544,0.0024534534895792,4.0086169974529184e-05,0.0316544799134135,0.2411983641068901,0.8437855839729309,7,3,0.7077685475794295,0.3387356151926847,23,"PTGS2(0.844), DYRK1A(0.747), ALOX15(0.746), HIF1A(0.654), NOX4(0.555)",456,甘草,400-499
MOL004959,1-Methoxyphaseollidin,COc1cc(O)cc2c1[C@@H]1Oc3c(ccc(O)c3CC=C(C)C)[C@@H]1CO2,0.6681466102600098,0.1907065781524579,0.0210742154886247,0.1090183034539222,0.001533960740744,0.7541093826293945,0.1284453868865966,0.7355512380599976,0.0035958534135716,0.0378325125202536,0.0419093966484069,0.2929072640836239,0.0275854340870864,0.1374240785498841,0.0030553354008588,0.6160111278295517,0.6018324792385101,0.678268164396286,0.8264329731464386,0.0066041502868756,0.0062637813389301,0.0004416921110532,0.221700357273221,0.2656717511302739,0.8264329731464386,7,3,0.7021411631729507,0.3387179729266936,23,"PTGS2(0.826), DYRK1A(0.754), HIF1A(0.736), PDE4B(0.678), ALOX15(0.668)",457,甘草,400-499
MOL004828,Glepidotin A,CC(C)=CCc1c(O)cc(O)c2c(=O)c(O)c(-c3ccccc3)oc12,0.7234262228012085,0.1786926109316056,0.0194909018715705,0.1355297118425369,0.0012028698414194,0.7991768717765808,0.0775808594189584,0.7087403833866119,0.0003924626944353,0.0281769573921337,0.0310203717090189,0.2995334367151372,0.0280446677219501,0.1280391264073159,0.0027122541274593,0.5898072719573975,0.4501793533563614,0.6828977465629578,0.8316122591495514,0.0016577201895415,0.0022077329558669,1.610710114618996e-05,0.0230207212734967,0.2497025487471418,0.8316122591495514,6,4,0.6975013702242105,0.3376517248860824,23,"PTGS2(0.832), DYRK1A(0.799), ALOX15(0.723), HIF1A(0.709), PDE4B(0.683)",464,甘草,400-499
MOL004910,Glabranin,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccccc1)CC2=O,0.7309529483318329,0.1792612336572006,0.0238105392658667,0.2011159732937812,0.001519405532349,0.5352492108941078,0.0848458893597126,0.7896777987480164,0.0002547354160924,0.0384970818413421,0.0174339422956109,0.3309922646731138,0.034558861575249,0.144023610113436,0.0038867046989707,0.5216600596904755,0.4212588742375374,0.6393165290355682,0.850098043680191,0.0026088998420163,0.0026882966194534,2.3442765268555377e-05,0.0420527374371886,0.2432950905654079,0.850098043680191,6,3,0.7141484958124754,0.3343434699832627,23,"PTGS2(0.850), HIF1A(0.790), ALOX15(0.731), PDE4B(0.639), DYRK1A(0.535)",471,甘草,400-499
MOL007213,Nuciferin,COc1ccc(CCNc2nc(N)c3ccccc3n2)cc1,0.0554818748496472,0.4069835692644119,0.0250524989968425,0.1365474462509155,0.0010916440362223,0.943220853805542,0.4817956127226352,0.215582225471735,0.0597958785365335,0.0156475015683099,0.0441361577250063,0.0570769826881587,0.0145159381645498,0.1372567130019888,0.0021270379074849,0.9036248922348022,0.1035025045275688,0.815981388092041,0.3111861459910869,0.0024967276258394,0.0047115775814745,0.0007915223322925,0.1131034195423126,0.2109439179529305,0.943220853805542,3,3,0.7078094091408227,0.3343154738228532,23,"DYRK1A(0.943), MAPK1(0.904), PDE4B(0.816), EPHA4(0.482), BCL6(0.407)",472,大枣,400-499
MOL005384,suchilactone,COc1ccc(C[C@@H]2COC(=O)/C2=C/c2ccc3c(c2)OCO3)cc1OC,0.6385652124881744,0.1992203475122096,0.0281300012610472,0.1429012306034565,0.0022729090740085,0.8541531264781952,0.1013128757476806,0.5993591547012329,0.0026170233031734,0.0400935282232239,0.0210797449108213,0.2936446258099749,0.031738973409233,0.1419729177578119,0.003527764327373,0.6758686900138855,0.3980771452188492,0.8287758231163025,0.7838223278522491,0.0037522867787629,0.0038424149388447,9.621608478482813e-05,0.0644251368939876,0.2547499772393601,0.8541531264781952,6,3,0.6974562032161218,0.3341724059801224,23,"DYRK1A(0.854), PDE4B(0.829), PTGS2(0.784), MAPK1(0.676), ALOX15(0.639)",473,人参,400-499
MOL005000,Gancaonin G,COc1cc2occ(-c3ccc(O)cc3)c(=O)c2c(O)c1CC=C(C)C,0.5936800539493561,0.1830318453357904,0.0171930117527381,0.1084013357758522,0.0009561979985903,0.7871713936328888,0.090409867465496,0.7149561047554016,0.0007109248108463,0.0240347349026706,0.0099548893049359,0.2845994466915726,0.0228707873370552,0.1246349386492511,0.0020734335039378,0.6528388112783432,0.4722404181957245,0.7687981426715851,0.8292754590511322,0.0014946708834031,0.0018551460379967,3.2082006327982526e-05,0.0344111435115337,0.2489402104131491,0.8292754590511322,6,4,0.6950749334826904,0.3335472278792052,23,"PTGS2(0.829), DYRK1A(0.787), PDE4B(0.769), HIF1A(0.715), MAPK1(0.653)",475,甘草,400-499
MOL008698,Dihydrocapsaicin,COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O,0.6323522627353668,0.262713395301958,0.1802133307131157,0.5317418053746223,0.0400496013730844,0.4509948566555977,0.2995806792750954,0.5945734083652496,0.0028298855904722,0.22873068775516,0.1173807269660756,0.3705736589618027,0.2072762095263218,0.2714767531870166,0.0866159163759334,0.3231532983481884,0.3851301837712526,0.6353048980236053,0.8261445462703705,0.0770795592106878,0.0872425538254901,0.0014552559027833,0.1794177368283271,0.295305704797286,0.8261445462703705,5,1,0.7774774292134983,0.331849217674213,23,"PTGS2(0.826), PDE4B(0.635), ALOX15(0.632), HIF1A(0.595), CTSB(0.532)",479,生姜,400-499
MOL004856,Gancaonin A,COc1ccc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)cc1,0.6283730864524841,0.190908077325048,0.0202530513710428,0.1263203471899032,0.0014482080485578,0.709237277507782,0.0863450076431036,0.7427480518817902,0.0003609218547353,0.0284993319946806,0.0137938167899847,0.2924348195083439,0.0274216728107816,0.1291470934957033,0.0027665378655683,0.5530790537595749,0.4252457618713379,0.7290598750114441,0.8164585530757904,0.0019653165945783,0.0025388343055965,2.465137185936328e-05,0.0372465047985315,0.2419859066316618,0.8164585530757904,6,4,0.7085851262720633,0.3277888314299166,23,"PTGS2(0.816), HIF1A(0.743), PDE4B(0.729), DYRK1A(0.709), ALOX15(0.628)",488,甘草,400-499
MOL004857,Gancaonin B,COc1ccc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)cc1O,0.6637517511844635,0.1933256494342004,0.0187720132244635,0.1057302579283714,0.0014346150562936,0.846172571182251,0.0870615430176258,0.6843472123146057,0.0010735689938883,0.0265624552266672,0.0394053277559578,0.2764481822378002,0.0244229246304144,0.122756713829176,0.0023541553732684,0.6128036379814148,0.4777904599905014,0.7234222888946533,0.7905181050300598,0.0019703427096828,0.002145930120605,3.819336325250333e-05,0.0282919518649578,0.2491565152758511,0.846172571182251,6,3,0.6977755633750427,0.3240123095783598,23,"DYRK1A(0.846), PTGS2(0.791), PDE4B(0.723), HIF1A(0.684), ALOX15(0.664)",495,甘草,400-499
