gene,log2FC,pvalue,mean_plus,mean_minus,in_core
Il11ra1,0.4918609742884896,0.03282719639152445,2.1611960441139244,1.5368421281788958,False
Tnfsf8,-0.26470942292878213,0.03300335057616396,8.323663669680839,10.0,False
Polr1e,-0.37161247739774284,0.03300435066582426,6.95041013153317,8.992427286475584,False
Trim2,0.6080728844784974,0.03300435066582426,5.954887317880072,3.906837702034425,False
Celsr2,0.833729187512758,0.03300435066582426,7.841815729537044,4.399862850193486,False
Arhgef6,-0.3534682531644835,0.03300435066582426,4.169886283407355,5.327565013906553,False
Gm11837,0.48723325910714466,0.03320063726327193,10.0,7.133919002680295,False
Mamld1,0.5669525488243153,0.03320063726327193,10.0,6.750411947390026,False
Csrp2bp,0.5124704088918483,0.033341946234940925,3.781879797445875,2.65117720029777,False
Tmod1,0.5093826685883271,0.03334601518739913,5.340903058642972,3.7521071551893144,False
Rwdd3,0.9705299882861864,0.03339842661118326,10.0,5.103185578474089,False
Dner,0.8159553279257733,0.03339842661118326,6.055734495427848,3.4398523143388324,False
Acot11,0.9847406756628695,0.03339842661118326,6.614290300348708,3.34231032680126,False
Ccdc173,0.9187771220240526,0.03339842661118326,9.31157784359638,4.925426075146504,False
B3galnt1,0.07127050282279634,0.033440455116829165,3.402648410271038,3.238638820857888,False
Ubqln2,0.451817902715082,0.03345688533530573,2.371569510676016,1.7339042737080832,False
C1galt1c1,0.3540129340444674,0.033521231568031475,1.8561754048528665,1.452280485688195,False
Lrrc42,0.5792589805405093,0.03368652652803744,4.910965234301452,3.286945712440888,False
Fam188a,0.360016016525866,0.033972887491336194,2.7327433327293007,2.1292331716932664,False
Gm13594,0.6951004574321477,0.034029257358218344,9.216911770004891,5.692975862831354,False
Prdx4,0.3655867107551987,0.034047003482605066,1.8440215215927465,1.4312431444455267,False
Mrpl47,0.32278579410115904,0.034160898550584885,3.464362311469416,2.7698426554658693,False
Araf,0.49470045492204745,0.034237798878659305,2.0421561061377598,1.4493366064339797,False
Magee1,0.6337986348690631,0.034376477355717326,6.777847564705603,4.368168642873751,False
Phc3,0.6361337648902828,0.03450539197087571,3.11344008570591,2.00329620446583,False
Dapp1,-0.23327439952519521,0.0350451450626046,2.750938903793198,3.23372836880345,False
Myo1b,0.4222743550955046,0.035301360145278654,2.4783832792262728,1.8494867448844496,False
Zfp281,0.31945386261187614,0.03557077303150039,2.606707587969369,2.0889455565909345,False
Otud7b,0.6119614724156683,0.036273702527317805,3.140039336891648,2.054548176446238,False
Metap1,0.5893132973761745,0.03661417986294751,3.363752346684318,2.235748944527576,False
BC028528,-0.6530147514693203,0.03739856744416864,0.806010209228085,1.2674112874108499,False
Ssfa2,0.4676556347695046,0.03774461871572936,3.2785738362681656,2.370863742611736,False
Nhsl2,0.4232155795324262,0.0384524030543812,3.713822069955929,2.7696220535631126,False
Tgfbr1,0.114174128487046,0.038935327359881755,1.4244585672220422,1.3160730144118522,True
D1Ertd622e,0.2164647260062895,0.03895421724487386,2.2446947402293143,1.9319456892776914,False
Tex30,0.0650801514316027,0.03940369144168968,3.4919248898209374,3.3379037996123224,False
Eef1b2,0.49630302863234305,0.039547027813927625,1.1737931775372035,0.8321267482126959,False
Nav1,0.13480516009421156,0.039837777212007076,2.8744969803308127,2.618071240535689,False
Cyp20a1,0.33356432800253205,0.03994544670592998,2.4837351896052553,1.9710263135939703,False
Pam,0.4510352781039478,0.040390976801193065,2.935942395938353,2.14769389454614,False
Mrpl44,0.47570359770822485,0.04064514463487229,3.2364876975961945,2.3274100674844234,False
Prex1,-0.02777532824778073,0.040864812662918366,2.676704224210477,2.7287364442452833,False
Atp6v1h,0.29545805228135963,0.04104576671681303,2.232834142285392,1.8193436031980408,False
Slc33a1,0.409784258790002,0.0414157968276309,3.1362477255962475,2.3607663475906806,False
Ogt,-0.1966658828372914,0.04143136103944555,1.1470858212620725,1.3146139651686402,False
Exosc2,1.2199637903876737,0.0417813413025437,3.3823277102547564,1.4520112763445627,False
Casp8,0.2964255080716309,0.041862983050438896,1.6713266926250836,1.3609067868393119,False
Egfl7,-0.04094731919335285,0.042156234649006946,0.8239073964596555,0.8476269821759903,False
Api5,0.3066742580711412,0.042491161125795644,2.3175687403843006,1.8737622013183672,False
G6pdx,0.7979148624285742,0.043255177648709175,3.7551367245754514,2.159879123251026,False
Fnbp1l,0.3339630834438993,0.0432559775141275,2.0472302473308854,1.6241785999479625,False
2810403A07Rik,-0.025393535901184063,0.04361060670464217,2.99710481798354,3.0503252364609175,False
Nrarp,0.04224914941582446,0.04361060670464217,2.9639665127466173,2.8784257513279825,False
Gm11808,-0.054887306712911206,0.043707760687314245,0.9039261969962689,0.9389786091258591,False
2610301B20Rik,0.32816960768728287,0.043881610293574305,4.814010487736238,3.8345829465489403,False
Snrpb,0.2336286802318242,0.04400753497090142,0.8252855070814263,0.7018995724862835,False
Surf6,0.564307349616192,0.044109184280311756,4.856585919479758,3.2844120542356343,False
Rgs19,0.06907169473679113,0.04418157355979416,2.1269087914176654,2.0274782987719706,False
Arfgef2,0.480465934652621,0.044240875806338405,6.696783498919123,4.799893491401816,False
Lancl1,0.44253107902621003,0.04460262064213384,3.8074640681737915,2.801693900946653,False
Ssx2ip,0.3876244498160353,0.04460262064213384,4.769995293649308,3.6461234100038262,False
Surf1,0.4232795644112008,0.044700869483074016,2.3381188015306553,1.7435994717444423,False
Sptlc3,0.0,0.04477528763474285,0.0,10.0,False
Cacna1s,0.0,0.04477528763474285,10.0,0.0,False
Fhl2,0.0,0.04477528763474285,10.0,0.0,False
Slc25a43,0.0,0.04477528763474285,10.0,0.0,False
Naaladl2,0.0,0.04477889880031638,0.0,9.810528315652004,False
Esrrg,0.0,0.04477889880031638,0.0,8.620578259253836,False
Igfn1,0.0,0.04477889880031638,0.0,8.739258142527298,False
Aff3,0.0,0.04477889880031638,0.0,8.647684010200464,False
Tnc,0.0,0.04477889880031638,9.731717740203278,0.0,False
Tmsb15b2,0.0,0.04477889880031638,0.0,9.303098594841053,False
Ppm1j,0.0,0.04477889880031638,9.600411925725842,0.0,False
Wdr38,0.0,0.04477889880031638,0.0,8.766927658776396,False
Zfp341,0.0,0.044780704406594124,0.0,8.042687418603723,False
Slc26a7,0.0,0.044780704406594124,0.0,9.431688663877761,False
Stk36,0.0,0.044780704406594124,0.0,9.080633204398524,False
Lamc3,0.0,0.044780704406594124,8.877888958434356,0.0,False
Suv39h2,0.0,0.044780704406594124,9.644091376393526,0.0,False
Wdr78,0.0,0.04478130627883354,0.0,7.864290189396281,False
Camsap1,0.0,0.04478130627883354,5.611261306934727,0.0,False
Kcnj10,0.0,0.04478130627883354,5.474428666720607,0.0,False
Cfap77,0.0,0.04478130627883354,0.0,6.5649922339449365,False
Amigo1,0.0,0.04478130627883354,0.0,6.96518676647466,False
Snapc4,0.0,0.04478130627883354,0.0,5.539461073081267,False
Ada,0.0,0.04478130627883354,7.582275486674074,0.0,False
Lefty1,0.0,0.04478130627883354,6.142658917893847,0.0,False
Col4a4,0.0,0.04478130627883354,0.0,8.57823354085285,False
Irs1,0.0,0.04478130627883354,0.0,6.156374763087861,False
Bloc1s6os,0.0,0.04478130627883354,8.084762034931405,0.0,False
Ndor1,0.0,0.04478130627883354,5.1341604990656124,0.0,False
Map3k15,0.0,0.04478130627883354,0.0,8.114812154911586,False
Etnk2,0.0,0.04478130627883354,0.0,5.394682447474274,False
3830403N18Rik,0.0,0.04478130627883354,7.594037962004047,0.0,False
Heph,0.0,0.04478130627883354,0.0,6.9435515912873536,False
Lin9,0.0,0.04478130627883354,7.270533903252338,0.0,False
P2ry1,0.0,0.04478130627883354,8.681490734469294,0.0,False
Dusp10,0.0,0.04478130627883354,0.0,5.983783688982118,False
1700019D03Rik,0.0,0.04478130627883354,0.0,6.816955920811328,False
Bach2os,0.0,0.04478130627883354,9.291672607499205,0.0,False
Mfsd6,0.0,0.04478130627883354,4.813236992725962,0.0,False
Mum1l1,0.0,0.04478130627883354,0.0,7.304523760128188,False
BC034090,0.0,0.04478130627883354,0.0,7.493500747429273,False
Fgd1,0.0,0.04478130627883354,0.0,5.253539482298836,False
Slc27a3,0.0,0.04478130627883354,0.0,4.714746153932909,False
Rgs16,0.0,0.04478130627883354,8.485501546635973,0.0,False
Sema6d,0.6103965731012142,0.04490906802707896,4.390436143075632,2.875808659887067,False
2700094K13Rik,0.5267425206395292,0.04492491311888268,2.1227365692559057,1.4734343932394731,False
A830080D01Rik,0.42880067763439866,0.04496685765438159,3.8795626532170626,2.8820459703911556,False
Mgat4a,0.623651962185376,0.0451047622495176,3.0135727222502906,1.9558868583606115,False
Rlim,0.46075991451647297,0.045277837137222735,2.143584525519431,1.5575358732969846,False
Rbm10,0.4725932707009393,0.04533359972660504,3.986823106901901,2.8731759100132757,False
2310009B15Rik,0.5344750270488997,0.04601283472806253,3.299754629322743,2.278183130891296,False
Ddx3x,0.5617207594164675,0.046207828873304234,1.3660570285902973,0.9254949053180996,False
Ttll7,0.33526851692975246,0.046585347514894355,2.014120159202792,1.5964653468607883,False
Rnf38,-0.016335831653394917,0.046962448170282875,4.380198260779213,4.4300777027823,False
Wwtr1,0.00012677397808409706,0.047839377476071726,2.4695098543424576,2.4692928605741997,True
Optn,0.3605114869605843,0.04785071008350596,5.419480091368857,4.2211701063604306,False
Prkacb,-0.1128361419745593,0.048231977430443856,2.1602123699852056,2.3359498349610197,False
Ube2e3,0.2672989659264484,0.0484400758266366,1.3382879031029848,1.1119481735009265,False
Slc25a24,-0.14160709952894845,0.04866150950422522,5.138281457927608,5.66820924834932,False
Ubap2l,0.5541010485998643,0.04919748145917061,1.631935611959618,1.1114808471338824,False
Qsox1,0.569089051076772,0.049619320739748334,2.12024710108121,1.4291361456236304,False
Pip4k2a,-0.16435197037670915,0.04996942049783322,3.1957002291395407,3.5813016823646087,False
Traf3ip1,0.08779408055964245,0.04996942049783322,3.865739875183227,3.637508152936449,False
Uck2,0.7121198905644892,0.050192253159106026,5.7417854424846135,3.50491517936143,False
Stard8,0.13638184779130416,0.05059707205643419,2.883496375856604,2.6233992065313814,False
Fbxw2,0.6274713745918833,0.05072925591638976,1.6577417788718005,1.0730727778527114,False
Chmp5,0.1562064482934583,0.05091347146462545,1.196088247201092,1.0733476173307042,False
Cdk9,-0.038131369864540514,0.05093868516377566,2.248308331188854,2.3085248607764144,False
Tfpi,-0.3631110291781989,0.05099179796606604,2.6694737643258177,3.433467718387047,False
Enho,0.4445469931017038,0.05170421725914294,2.808566579399726,2.063776886614225,False
3110043O21Rik,-0.5316226253021454,0.0522147239657167,3.744873247575647,5.413416961355011,False
Vps45,0.6749736760951899,0.05243203849262552,3.8857846447148723,2.4338365284976393,False
Xpa,0.4774215566314005,0.05312413041542084,2.9744304012220013,2.1364149195828164,False
Pja1,0.5556547768791336,0.053178580962156816,2.484981040724348,1.6906523968358764,False
2310035C23Rik,0.1133881999345532,0.0531871165999436,2.8276633178383115,2.613932981959496,False
Rp2,0.43626518799339037,0.05327633899115259,3.0561357451633517,2.258622929886853,False
Itga6,-0.1018964166442801,0.05338415491488551,1.5992572949902046,1.7162961105090067,False
Mkks,0.4909500123568573,0.053434518314820705,2.139520057988799,1.5223891575855257,False
Dnajc25,0.7192675274663872,0.053569426934615715,3.2940193738459427,2.000806310495889,False
Dpm1,0.4503921893913967,0.05359653155856318,1.8164225043425006,1.3293376803145107,False
Pnpla7,0.9971425980628608,0.05360196632713604,3.3713964441552235,1.6890402246316483,False
Parp1,0.2758201676725992,0.05376879816932207,3.0843879245435772,2.547644641680809,False
Mbtps2,0.2322388133098485,0.05381054996312878,4.628466610342529,3.9402727583077564,False
Ifi203,0.19077835477116173,0.05381054996312878,3.6667667024522075,3.2125749719582393,False
Gria2,0.140374529962015,0.05381054996312878,2.415948687464538,2.1919505982765384,False
Hjurp,0.12140257689794826,0.05381054996312878,3.418692085448562,3.14278136502575,False
Mcm3,-0.09555686726394497,0.05432724222206058,3.891852669899788,4.158357988853774,False
Rqcd1,0.1469904614970097,0.05434480532597977,5.0999723180442125,4.605950654006453,False
Lcmt2,0.21355794630521055,0.05434480532597977,4.646452786704836,4.007136909095502,False
Tbc1d2,1.0070628827931765,0.05454292419624661,10.0,4.97558173353972,False
Gzf1,0.7829851131490572,0.054543787301676104,6.579829068020359,3.8239535337358403,False
Fmn1,2.001042823850151,0.05464886508448874,9.414136931711846,2.351833641503414,False
Entpd6,0.5332611265992082,0.05465279689287837,4.964663987890062,3.430538248568375,False
Zbtb37,1.638182964239055,0.05465279689287837,5.506446743626058,1.7690057014037377,False
Tmem62,1.4837126512829302,0.05465279689287837,5.127286672949361,1.8333508619816898,False
Mdn1,0.7159556588670777,0.05465279689287837,5.48294110594684,3.3380239788266293,False
Tmem164,1.1235107575396417,0.05465279689287837,5.028657829083674,2.3080310491742084,False
Ier5l,0.6628993397922757,0.05465279689287837,6.266551471165588,3.9580021499291433,False
Apip,0.3632835680614139,0.05470618806385357,2.544411427619141,1.9780081947698196,False
Fam102b,0.030426816661999888,0.05488347897185588,3.372336891299913,3.301958183473971,False
Ppp6c,0.280505471407466,0.05498927868719799,1.8727957412223402,1.5418774334453338,False
Cyb5rl,-0.17395012213003536,0.055296918319556576,5.538858473419439,6.248625156003218,False
Phf6,0.36316470847309673,0.055296918319556576,4.8608217963717015,3.7790812470943718,False
Armcx1,0.23234601399599447,0.055426597488491554,4.19714440006663,3.5728171590699165,False
Huwe1,0.3565494538773472,0.05594793416814379,2.3341842864235516,1.8230688080675816,False
Trmt2b,0.3606348633739689,0.05597418751945704,5.802635935003991,4.519219252174957,False
Pi4kb,0.47229531800406815,0.05652627576314832,5.963645268030104,4.298696117375719,False
Fmo5,0.032643747935311995,0.056604150301549416,4.182737886191028,4.089158106652472,False
Catip,-0.23494994137224234,0.056604150301549416,3.613757276326597,4.2529077152441,False
Capn3,0.07584987615919646,0.056604150301549416,4.960304697385925,4.706252962128712,False
Gbp3,0.014343792898254526,0.056738370856762935,2.000699184753572,1.9809060721632912,False
Mark1,0.7824005778741029,0.05708288897176424,7.750484594998051,4.506120641497919,False
Usp6nl,0.3167050611693348,0.057267350741425506,4.591542674692448,3.6865565647752003,False
Gpatch4,0.5465975928578123,0.0573068185901598,3.7682862355412885,2.5798925177659724,False
Acbd5,0.07191470339883159,0.05737567100739753,2.733874099131435,2.600938166671824,False
Hdac6,0.5592733046140521,0.05764405395027147,5.3658697555827874,3.641514859593892,True
Efhc2,0.7450019479187779,0.05764405395027147,8.582070042696794,5.12063855171372,False
Adamtsl1,0.6627166348044221,0.05793700091397579,4.846151879970709,3.061254490858523,False
Slc35c1,-0.46106718905488153,0.05793700091397579,5.9938068392991255,8.250832999133824,False
Ccnyl1,-0.33475215644182144,0.05793700091397579,7.4500340274649295,9.395690373577239,False
Emd,0.681358268547335,0.05816881379577825,1.811861313149232,1.129836694229741,False
B630019K06Rik,0.6371493494732133,0.05820979755535722,8.946868746290136,5.752677134921889,False
Pxmp4,0.49176424092512167,0.0585707227473278,3.4834767998032,2.4772916290165274,False
Steap3,-0.45083321930543907,0.05861314602332174,5.956999188267063,8.142201819596172,False
Gm14325,0.9558481718055287,0.05861314602332174,10.0,5.155384114363935,False
Arhgap4,-0.4381306041617838,0.05861314602332174,5.6830567773854845,7.6996759687882435,False
Maml3,0.43959481643796344,0.05957444085022706,5.257706136016749,3.8767257876513384,False
Dnajc10,0.24059537509944004,0.06004997176907806,2.286361405647096,1.9351670280839197,False
D2Wsu81e,0.06599149681557998,0.06103290990917514,3.1103902927667795,2.9713202849559432,False
Mid1ip1,0.3488579221078812,0.06188450328944682,1.4210343143266986,1.1158038777266102,False
1110012L19Rik,0.32442367331443495,0.06226086825735226,2.829623565827267,2.2597864840438247,False
Ccdc22,0.6912475780248168,0.06227373448723506,3.177496969061487,1.9678812580026939,False
Surf4,0.4414557987030066,0.06244792384424381,1.6545235662972204,1.2183765182762567,False
Lmbrd1,0.4347944244025333,0.06254781414088292,1.370162264156438,1.0136448977920722,False
Fbxw5,0.1601769846481105,0.06285512458600646,2.6686533988962475,2.3882187015615823,False
Mtap,0.06758594436255522,0.06338375217979578,3.473934520711038,3.3149442714671307,False
Gapvd1,0.408751730247948,0.06401988100581844,1.9700221413941474,1.4839681356827072,False
Cds2,0.40990890666035423,0.06423140108053257,2.411584891841189,1.815129762931133,False
Lin7c,0.5935976817189036,0.0643436989304918,2.7134984791848256,1.7982036503851035,False
Psen2,0.6686490253176297,0.06440230326719709,2.7725242331932467,1.7441825515761662,False
Capn2,0.4479428844872325,0.06477948035295937,1.8543412785607418,1.3593942276363242,False
Mrpl50,0.22436906775507634,0.06484052459977598,2.1781709458013085,1.8644474247999192,False
Inip,0.04982023224576964,0.06501465325544047,3.807615899308541,3.6783728407101077,False
Smap1,0.08146865604663805,0.06536569814945181,1.6399615290342369,1.5499195314845806,False
Rab33b,-0.022950487486239117,0.06604648756583434,3.1514750993544394,3.2020098617092527,False
Mid1,0.5122554415263681,0.06608680045864129,4.139155936518454,2.902067668174974,False
Cnppd1,0.3353933929682904,0.06625645727876639,2.081301409740831,1.6495728755591446,False
Ankrd39,0.3298798960579148,0.06656744335617733,4.0121269607514405,3.1920591016642947,False
Bcl2,0.0020973109604509594,0.06676738106202523,2.6655679899143765,2.6616957486077815,False
Cspp1,0.10797495724971772,0.06761950896883062,2.7818276421201897,2.5812288906248835,False
Tmem37,0.7272475621384481,0.06787206588166399,1.9663245303180732,1.1877686729121775,False
Ccdc107,0.3864602942273505,0.0687578898485861,1.8619790561377891,1.4244219287808364,False
Hnrnpu,0.1637050902720548,0.06980220641652142,1.1719101149619042,1.046198661676117,False
Plp1,0.05838830836775402,0.06994126870294522,0.5961719015073057,0.5725255478531959,False
Rusc2,-0.08348272952437831,0.0703094043383776,4.377721048848523,4.638514198391075,False
S100a8,0.4746409266359324,0.07068706902507034,1.1592915585061547,0.8342793948147196,True
Rnf2,0.09724789887655051,0.07134568594461725,2.647040709419361,2.4744921812134146,False
Metap1d,0.5186586267508038,0.07140997256880854,4.4364333865913155,3.0967215814629356,False
Fam126b,0.6000768013162608,0.07140997256880854,4.3671144231408245,2.8810676376810544,False
Sec62,-0.013373603649851294,0.07157999557442914,0.6302197181404188,0.636088938008945,False
Gss,0.6660015313898443,0.07252439555591354,4.278553855759636,2.696562960782472,False
Spred1,0.7427906943347634,0.07255989633847298,3.4898234541065514,2.0854567024241186,False
Mgst3,0.38715399349533175,0.07263058071589935,1.78231458024061,1.3628228131245912,False
Prps1,0.3069336241826934,0.07284616082603955,2.6800379260918397,2.166430256137085,False
Mapkap1,0.3763544427544795,0.07285591050137111,2.4152961771636288,1.8607002573986804,False
Dcun1d1,0.4775845237148725,0.07292504171491757,2.5284247205210955,1.8158616668149778,False
Cnst,0.6902546899907308,0.07365301590632053,5.236812855752958,3.2454856092322824,False
Swt1,-0.020373151138128934,0.07477870135524921,2.189617583667562,2.2207578278325197,False
B4galt3,0.0488573329951745,0.07525131764895021,3.026020487831116,2.925259115706184,False
Lage3,0.15736517661203514,0.0752917773231679,1.6978688648182494,1.5224130778070772,False
Notch2,0.47010470163915086,0.07558046529176404,2.663387221245099,1.922731739152546,False
Nfe2l2,0.11434468369095757,0.07605960039334594,1.2178325858909747,1.125035977022689,True
Slc52a3,-0.0006445206341154105,0.07609186682049918,2.60433372979618,2.605497469726427,False
Wdr3,0.07020324638964348,0.0763658328716962,3.9116513115397242,3.7258627392125256,False
Edf1,-0.06717529837812167,0.07662033079687383,0.7150207605825318,0.7491010942654589,False
Uap1l1,0.34720558196325046,0.0772704128746876,2.6253297877505344,2.0637855692780747,False
Osbpl9,0.09237678884771111,0.07731067248414071,1.2131471886653977,1.1379031817505898,False
Otud6b,0.6327584582631071,0.07742978041003928,3.420029244537164,2.205720826130845,False
Cstf3,0.6022370813663034,0.0775896962146952,3.7256408000617434,2.4541977577476946,False
Angel2,0.48359295515919315,0.07857377492930628,2.437868983879803,1.7435498820646638,False
Sh2d3c,0.1421469728869229,0.07860979845438215,2.5022179880674797,2.267433919861666,False
Med12,0.7554057780238637,0.07985329331987451,4.790929933013621,2.8380498616292313,False
Zfyve19,0.5864245128965753,0.07989890854838361,3.0769513213348416,2.049223166819912,False
Cyp7b1,0.2533528923274939,0.08035177194589284,4.289294287887327,3.598479426645687,False
Adipor1,0.4769916219830614,0.08049968233446982,0.9583807240031506,0.6885718820349672,False
Polr3c,0.6721916147838922,0.08204785097345026,3.282110304275621,2.0596969871769844,False
Wdr5,0.5604318286057238,0.08240721812510945,4.426506926567106,3.0016106471122743,False
Sep15,0.30054971237786765,0.08268687072317073,0.7035184629475805,0.5712168642716012,False
Speg,0.415352195948537,0.08275473076554553,3.581650791281728,2.68565220526859,False
Sla2,0.0,0.08291614849660421,10.0,0.0,False
4933424M12Rik,0.0,0.08291614849660421,10.0,0.0,False
Inhbb,0.0,0.08291614849660421,10.0,0.0,False
9330185C12Rik,0.0,0.08291614849660421,0.0,10.0,False
Mogat1,0.0,0.08291614849660421,0.0,10.0,False
Spc25,0.0,0.08291614849660421,10.0,0.0,False
5330417C22Rik,0.0,0.08291614849660421,0.0,10.0,False
Hist2h2ac,0.0,0.08291614849660421,10.0,0.0,False
Serpinb12,0.0,0.08291614849660421,10.0,0.0,False
Brinp1,0.0,0.08291614849660421,0.0,10.0,False
Dach2,0.0,0.08291614849660421,0.0,10.0,False
Dpyd,0.0,0.08291614849660421,0.0,10.0,False
Nap1l2,0.0,0.08291614849660421,0.0,10.0,False
Gm29157,0.0,0.08291614849660421,0.0,10.0,False
B3gnt7,0.0,0.08291614849660421,10.0,0.0,False
Fam124b,0.0,0.08291614849660421,10.0,0.0,False
Ckmt1,0.0,0.08291614849660421,0.0,10.0,False
Dmrtc1a,0.0,0.08291614849660421,0.0,10.0,False
Xlr3b,0.0,0.08291960150168222,9.98529975118176,0.0,False
Frem1,0.0,0.08291960150168222,0.0,9.991107589982185,False
6820408C15Rik,0.0,0.08291960150168222,0.0,9.793691169309385,False
Plekha6,0.0,0.08291960150168222,0.0,9.702263613420302,False
Cd5l,0.0,0.08291960150168222,9.967767337462547,0.0,False
Prrg3,0.0,0.08291960150168222,0.0,9.86643815223466,False
Gm43714,0.0,0.08291960150168222,0.0,9.956881474309524,False
Gm26670,0.0,0.08291960150168222,9.171938667287067,0.0,False
Gm37027,0.0,0.08291960150168222,0.0,8.837921809103316,False
Gm14308,0.0,0.08291960150168222,0.0,9.134374857562817,False
Wfdc6a,0.0,0.08291960150168222,0.0,9.922616108503293,False
Wfdc3,0.0,0.08291960150168222,0.0,9.829671233506472,False
Hook1,0.0,0.08291960150168222,0.0,8.578855834629278,False
Clcn5,0.0,0.08292075250343355,6.977854608882395,0.0,False
Sulf2,0.0,0.08292075250343355,5.044201871117511,0.0,False
Lrrc34,0.0,0.08292075250343355,0.0,6.816593453047287,False
Slc13a3,0.0,0.08292075250343355,7.86151443228125,0.0,False
Nfatc2,0.0,0.08292075250343355,0.0,2.8059116335179577,False
Pax6,0.0,0.08292075250343355,0.0,2.793720458042768,False
B230312C02Rik,0.0,0.08292075250343355,0.0,6.4085941572459815,False
Ndc1,0.0,0.08292075250343355,6.4222831502435085,0.0,False
Col4a5,0.0,0.08292075250343355,0.0,4.065088433056554,False
Dnah7b,0.0,0.08292075250343355,0.0,8.023586351195839,False
Cacnb4,0.0,0.08292075250343355,0.0,4.507070000250221,False
Armcx4,0.0,0.08292075250343355,0.0,5.4519509812091504,False
Zcchc2,0.0,0.08292075250343355,6.550087355143584,0.0,False
Lgr4,0.0,0.08292075250343355,0.0,3.720958766137199,False
Lonrf3,0.0,0.08292075250343355,9.281057086873961,0.0,False
Wdr31,0.0,0.08292075250343355,0.0,5.248080892367388,False
Epb41l1,0.0,0.08292075250343355,0.0,4.706788582252442,False
Tox,0.0,0.08292075250343355,0.0,4.603075938824176,False
Gpr165,0.0,0.08292075250343355,0.0,7.535798488258966,False
Dusp15,0.0,0.08292075250343355,0.0,4.497221283989126,False
Npr2,0.0,0.08292075250343355,0.0,6.848311153643784,False
Fbln7,0.0,0.08292075250343355,0.0,4.98769336753836,False
Ccdc108,0.0,0.08292075250343355,0.0,6.535722006719837,False
Col4a3,0.0,0.08292075250343355,0.0,7.962644602725597,False
Smim10l2a,0.0,0.08292075250343355,0.0,7.5106097999962556,False
Dnaic1,0.0,0.08292075250343355,0.0,6.203843753437465,False
Ddx59,0.0,0.08292075250343355,0.0,6.874319795290521,False
Apln,0.0,0.08292075250343355,7.565081910577732,0.0,False
Ift80,0.0,0.08292075250343355,0.0,6.5168016177710895,False
Cxx1c,0.0,0.08292075250343355,0.0,6.012356622510741,False
Glrp1,0.0,0.08292075250343355,7.571471038739097,0.0,False
Iqca,0.0,0.08292075250343355,0.0,8.594474084016836,False
Cyp27a1,0.0,0.08292075250343355,5.18780070189728,0.0,False
Zfp449,0.0,0.08292075250343355,0.0,4.15549547031011,False
Negr1,0.0,0.08292075250343355,0.0,2.872740668529693,False
Wdr63,0.0,0.08292075250343355,0.0,8.215694693516571,False
Ppp1r42,0.0,0.08292075250343355,0.0,9.464279300607982,False
Eif5a2,0.0,0.08292075250343355,0.0,9.101741764099208,False
Slc43a3,0.0,0.08292075250343355,5.855159710278208,0.0,False
Car13,0.0,0.08292075250343355,8.3396956159001,0.0,False
Slamf7,0.0,0.08292075250343355,7.974124173262337,0.0,False
Sirpb1b,0.0,0.08292075250343355,6.07369720642744,0.0,False
Adam33,0.0,0.08292075250343355,8.52808006941401,0.0,False
Gab3,0.0,0.08292075250343355,8.640814991775832,0.0,False
Siglec1,0.0,0.08292075250343355,6.1678048085979915,0.0,False
Ddb2,0.0,0.08292075250343355,6.491757572264667,0.0,False
Ism1,0.0,0.08292075250343355,6.756895904459888,0.0,False
Nanp,0.0,0.08292075250343355,0.0,7.861231009946209,False
Nudt10,0.0,0.08292075250343355,0.0,6.905129253234096,False
Dusp19,0.04079881079041642,0.08310176565598221,3.4634532260270077,3.3668801797349306,False
Dgkd,-0.07284700210298832,0.08319002523744945,3.7286930675476633,3.921802942363194,False
Pex11b,0.08713030273903519,0.0834234758011792,2.168035768411583,2.040974639249828,False
Hmgn5,0.7784779183048444,0.08363163305570649,3.264435888365043,1.9031058285820774,False
Phospho2,0.38012773201291405,0.08372854981328547,3.1512652686488174,2.4213363029730033,False
Rbbp7,0.3610607552799932,0.08382225017498723,1.2385748137249468,0.9643443200317017,False
Arfip1,0.3608000343362329,0.08443578352739632,3.3342584010514664,2.596495781447569,False
Bcar3,0.40912124061553407,0.08491971423224343,3.3940701731517104,2.5560129622548877,False
Slamf6,0.8791841067359775,0.08571607879905999,5.05152532709445,2.746387077426247,False
Hs6st1,1.232796380039449,0.08571607879905999,5.608185859579406,2.3862377346147112,False
Phactr3,0.875879131758825,0.08654024706430001,3.5057026016279917,1.910333447497787,False
Osgepl1,0.266425703009727,0.08704626066390372,3.532701875089789,2.937006181789271,False
Ggta1,-0.39108151428687654,0.0873692404025124,3.668362459006435,4.810602879478153,False
Lmo4,0.6342199852387178,0.08740774293059618,1.9578186167102913,1.261401126335493,False
S100a6,1.1241201812173642,0.08786493177242118,1.7694010710704997,0.8117688694897677,False
Gm13889,1.1658564867505052,0.08820777848168807,4.419653585802831,1.969837756076544,False
Prr5l,0.3799029361361893,0.08833594573734499,2.686598918695339,2.064622502295874,False
Tdrd7,0.3844134714145427,0.08837035499027218,3.917787528624631,3.001379374877049,False
Pex19,0.1522671271128118,0.08882754520285321,1.91007486790148,1.7187527961705602,False
Dph5,0.29586570774006665,0.08892635225922424,3.3616099307797467,2.7383115946707597,False
Ttf1,0.6391502278490571,0.0890512066669475,4.0223660372381085,2.582725192380569,False
Ube2a,0.49517703944044805,0.089198463139001,1.7467224234638223,1.2392552101910528,False
