MOL_ID,molecule_name,SMILES,ALOX15,ALOX15_uncertainty,BCL6,BCL6_uncertainty,CD74,CD74_uncertainty,CTSB,CTSB_uncertainty,CXCL10,CXCL10_uncertainty,DYRK1A,DYRK1A_uncertainty,EPHA4,EPHA4_uncertainty,HIF1A,HIF1A_uncertainty,HMOX1,HMOX1_uncertainty,IL1B,IL1B_uncertainty,KDM6B,KDM6B_uncertainty,KEAP1,KEAP1_uncertainty,LCN2,LCN2_uncertainty,LGMN,LGMN_uncertainty,LPCAT3,LPCAT3_uncertainty,MAPK1,MAPK1_uncertainty,NOX4,NOX4_uncertainty,PDE4B,PDE4B_uncertainty,PTGS2,PTGS2_uncertainty,SAT1,SAT1_uncertainty,SP1,SP1_uncertainty,TFRC,TFRC_uncertainty,TLR4,TLR4_uncertainty,mean_uncertainty,max_uncertainty,uncertainty_penalty,composite_score,avg_score,max_score,n_hits,n_targets,top_targets,rank
MOL004185,Siegesmethyletheric acid,COC[C@H]1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3,0.6131895780563354,0.07099690288305283,0.6006429195404053,0.06637373566627502,0.4847293198108673,0.06791062653064728,0.6615793108940125,0.05274011939764023,0.45307111740112305,0.08356262743473053,0.6812323927879333,0.06032554805278778,0.5797922015190125,0.06542423367500305,0.6108840703964233,0.06548590213060379,0.5031360387802124,0.07788058370351791,0.6736464500427246,0.049434930086135864,0.4801787734031677,0.0804114043712616,0.5867574214935303,0.0626777708530426,0.4951932430267334,0.05959084630012512,0.48045971989631653,0.08727037906646729,0.28507936000823975,0.09950990974903107,0.6020970344543457,0.07238917052745819,0.6147370338439941,0.0806947648525238,0.7077697515487671,0.04849114269018173,0.7069354057312012,0.04716462269425392,0.2721465528011322,0.14401009678840637,0.6035081148147583,0.04471229761838913,0.2979501485824585,0.12237130105495453,0.6769939064979553,0.047816239297389984,0.07205413281917572,0.14401009678840637,0.9925813342592619,0.6202297789903471,0.5509439071883326,0.7077697515487671,15,23,"PDE4B(0.708), PTGS2(0.707), DYRK1A(0.681), TLR4(0.677), IL1B(0.674)",76
MOL004196,Corydalmine,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(O)c(OC)c3CN1CC2,0.6230461597442627,0.07589135318994522,0.5801047086715698,0.053648024797439575,0.4676707684993744,0.06668709963560104,0.6585443019866943,0.054458439350128174,0.4317011535167694,0.0812203586101532,0.7049617767333984,0.059145115315914154,0.5937891006469727,0.0700499638915062,0.6233315467834473,0.07119163125753403,0.5123887658119202,0.08507879823446274,0.6749955415725708,0.045645058155059814,0.47460049390792847,0.07947686314582825,0.5725967288017273,0.07485155761241913,0.5042729377746582,0.06843893229961395,0.4724706709384918,0.08229664713144302,0.28945717215538025,0.09819547832012177,0.6435027122497559,0.06298171728849411,0.6237715482711792,0.07713091373443604,0.7039160132408142,0.045485034584999084,0.7029152512550354,0.0512801930308342,0.27486592531204224,0.14892110228538513,0.601917028427124,0.05292517691850662,0.30638906359672546,0.12080736458301544,0.6783755421638489,0.04120134934782982,0.07247862219810486,0.14892110228538513,0.9744642720255363,0.6196751427524102,0.553025430959204,0.7049617767333984,16,23,"DYRK1A(0.705), PDE4B(0.704), PTGS2(0.703), TLR4(0.678), IL1B(0.675)",77
MOL004089,inulicin,C=C1C(=O)O[C@@H]2CC(C)=C([C@@H](C)CCCOC(C)=O)[C@@H](O)[C@H]12,0.6381621360778809,0.07366859912872314,0.5939143896102905,0.06335901468992233,0.4884674549102783,0.06963150203227997,0.6681959629058838,0.05379171669483185,0.45383429527282715,0.09200157225131989,0.708059549331665,0.056562088429927826,0.6031709909439087,0.07759815454483032,0.6402539610862732,0.07541069388389587,0.5247889757156372,0.09008912742137909,0.6909002661705017,0.045963019132614136,0.4947768449783325,0.08896102011203766,0.5875643491744995,0.06927900016307831,0.5208689570426941,0.08547741919755936,0.49582353234291077,0.07760757952928543,0.2917681932449341,0.10721255838871002,0.6324319839477539,0.07302970439195633,0.6330708861351013,0.07647121697664261,0.7138561010360718,0.05169631540775299,0.7172968983650208,0.04783939570188522,0.2772252559661865,0.14633166790008545,0.6086165308952332,0.05251237004995346,0.3151586651802063,0.12007259577512741,0.6848414540290833,0.04405966401100159,0.07559243589639664,0.14633166790008545,0.8415677630516419,0.6192323065493588,0.5644803319288336,0.7172968983650208,16,23,"PTGS2(0.717), PDE4B(0.714), DYRK1A(0.708), IL1B(0.691), TLR4(0.685)",78
MOL013381,Marmin,C/C(=C\COc1ccc2ccc(=O)oc2c1)CC[C@@H](O)C(C)(C)O,0.6258078217506409,0.07991102337837219,0.5902201533317566,0.06857965886592865,0.46792304515838623,0.06510700285434723,0.6661588549613953,0.05061554163694382,0.43028944730758667,0.07716204971075058,0.7066619396209717,0.06531814485788345,0.5932812690734863,0.0650690346956253,0.6217900514602661,0.07003386318683624,0.5068697929382324,0.07651686668395996,0.6834001541137695,0.05138641595840454,0.4826880395412445,0.09001348912715912,0.571067214012146,0.06131909042596817,0.49961525201797485,0.06998185813426971,0.4706502854824066,0.08874858915805817,0.28486576676368713,0.10999228805303574,0.6309152245521545,0.06736300885677338,0.6217164397239685,0.07880634069442749,0.7034999132156372,0.04895387589931488,0.7158743143081665,0.04859016090631485,0.27658021450042725,0.14792785048484802,0.6109994053840637,0.0566624291241169,0.29677098989486694,0.1171630248427391,0.683273196220398,0.045345716178417206,0.07393771409988403,0.14792785048484802,0.9121907262045678,0.6190060813676767,0.5539529906666797,0.7158743143081665,15,23,"PTGS2(0.716), DYRK1A(0.707), PDE4B(0.703), IL1B(0.683), TLR4(0.683)",79
MOL005638,Mollugin,COC(=O)c1c2c(c3ccccc3c1O)OC(C)(C)C=C2,0.6217150092124939,0.06536107510328293,0.543174147605896,0.0772697702050209,0.45608991384506226,0.07870012521743774,0.6527655124664307,0.050560981035232544,0.4105550944805145,0.09044468402862549,0.7257804870605469,0.06013534963130951,0.5833034515380859,0.07032517343759537,0.6109253168106079,0.06974746286869049,0.5100835561752319,0.08548681437969208,0.6747442483901978,0.058944836258888245,0.4541238844394684,0.07899448275566101,0.5552796125411987,0.06477618217468262,0.4906349778175354,0.07271949201822281,0.4487264156341553,0.07831709831953049,0.28135788440704346,0.1041223406791687,0.6678581237792969,0.05651723966002464,0.6173878312110901,0.07693582773208618,0.6964350938796997,0.04914893954992294,0.7140020728111267,0.05370952934026718,0.2731921076774597,0.1518649458885193,0.6022708415985107,0.06116192787885666,0.3037911355495453,0.12472452223300934,0.6735779047012329,0.04571592062711716,0.07502976804971695,0.1518649458885193,0.8655822352651243,0.6186546959005715,0.5464249836361926,0.7257804870605469,15,23,"DYRK1A(0.726), PTGS2(0.714), PDE4B(0.696), IL1B(0.675), TLR4(0.674)",80
MOL005409,anisodamine,CN1C2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1CC2O,0.6224638223648071,0.08152726292610168,0.5364928245544434,0.07488783448934555,0.45180660486221313,0.06811007857322693,0.6352084875106812,0.05189620703458786,0.39660361409187317,0.08938991278409958,0.7221320867538452,0.0610073059797287,0.5935370326042175,0.06531860679388046,0.6215412616729736,0.07094862312078476,0.5058143138885498,0.07746122777462006,0.6763553619384766,0.05246392637491226,0.4488625228404999,0.07281093299388885,0.5540148019790649,0.06666269898414612,0.4987059235572815,0.07634436339139938,0.4422994554042816,0.07826676964759827,0.29525208473205566,0.11413577198982239,0.6729232668876648,0.05356296896934509,0.6196020841598511,0.07911542803049088,0.683364987373352,0.04977310448884964,0.6933324337005615,0.04894749075174332,0.2723417580127716,0.14406028389930725,0.6058840751647949,0.06534762680530548,0.3066554665565491,0.12176068127155304,0.6629388332366943,0.04422450438141823,0.07426189631223679,0.14406028389930725,0.8983547397045567,0.6184470756816824,0.5442666566890219,0.7221320867538452,15,23,"DYRK1A(0.722), PTGS2(0.693), PDE4B(0.683), IL1B(0.676), MAPK1(0.673)",81
MOL000457,Phaseollidin,CC(C)=CCc1c(O)ccc2c1O[C@H]1c3ccc(O)cc3OC[C@@H]21,0.6163202524185181,0.08199723809957504,0.5317791700363159,0.07357416301965714,0.4377652108669281,0.0662848949432373,0.6482775807380676,0.055632613599300385,0.382925808429718,0.08333107084035873,0.7310248613357544,0.05727899819612503,0.5780787467956543,0.07311669737100601,0.6105555295944214,0.07221856713294983,0.5101666450500488,0.08244858682155609,0.6766942739486694,0.05549807846546173,0.43312549591064453,0.08361451327800751,0.5537804365158081,0.06552539765834808,0.4842921197414398,0.07236320525407791,0.4405975043773651,0.08909100294113159,0.2775096297264099,0.09899050742387772,0.6766156554222107,0.05896279960870743,0.6205050945281982,0.07999120652675629,0.6871258616447449,0.049605339765548706,0.7064419984817505,0.054666563868522644,0.2674744129180908,0.13941022753715515,0.5968660116195679,0.06520389765501022,0.29214584827423096,0.12138727307319641,0.664780855178833,0.05449831485748291,0.07542134821414948,0.13941022753715515,0.8488697271067028,0.6179613611135057,0.5402108262414518,0.7310248613357544,15,23,"DYRK1A(0.731), PTGS2(0.706), PDE4B(0.687), IL1B(0.677), MAPK1(0.677)",82
MOL000321,"(2S,3S)-2-(3,4-dimethoxyphenyl)-7-methoxy-3-methyl-2,3-dihydrobenzofuran-5-carbaldehyde",CCOn1cc(CC(=O)Nc2ccccc2Cl)c2ccccc21,0.6214385032653809,0.07511613517999649,0.5470709800720215,0.06261289119720459,0.4510181248188019,0.0586681067943573,0.6519525647163391,0.050393082201480865,0.3965355455875397,0.09248077869415283,0.7234790325164795,0.05430450290441513,0.5829764008522034,0.07241258025169373,0.6236362457275391,0.0835239589214325,0.5063982605934143,0.0824008658528328,0.6843088865280151,0.05599643290042877,0.44654473662376404,0.0901993066072464,0.5477113723754883,0.07336808741092682,0.4952453076839447,0.07703793793916702,0.4529915750026703,0.08878427743911743,0.2839541733264923,0.10543037950992584,0.660305380821228,0.05230683088302612,0.6191613674163818,0.07662621140480042,0.699761152267456,0.045453134924173355,0.7150097489356995,0.05811746045947075,0.2677663564682007,0.14340032637119293,0.5929982662200928,0.05381501838564873,0.2988622486591339,0.11470983177423477,0.6713147163391113,0.0484047457575798,0.07458968460559845,0.14340032637119293,0.8843648468942791,0.6178079969646076,0.5452365629051042,0.7234790325164795,15,23,"DYRK1A(0.723), PTGS2(0.715), PDE4B(0.700), IL1B(0.684), TLR4(0.671)",83
MOL006596,Glyceollin,CC1(C)C=Cc2c(ccc3c2OC[C@@]2(O)c4ccc(O)cc4O[C@@H]32)O1,0.6072345972061157,0.07413282990455627,0.5142649412155151,0.07539002597332001,0.42759066820144653,0.06233099102973938,0.6256237626075745,0.045867107808589935,0.35722190141677856,0.08583925664424896,0.7308573722839355,0.05654676631093025,0.5833194255828857,0.06996984034776688,0.59953373670578,0.08810211718082428,0.4921669363975525,0.07743214070796967,0.6721193790435791,0.0498570054769516,0.42541736364364624,0.08227351307868958,0.5266804695129395,0.07593505829572678,0.48939645290374756,0.06866474449634552,0.4213710129261017,0.07816822081804276,0.2865702211856842,0.11184605956077576,0.6945773363113403,0.055396996438503265,0.6106392741203308,0.07518637180328369,0.673053503036499,0.04822220280766487,0.6849930286407471,0.052890367805957794,0.2664998769760132,0.13801950216293335,0.5984064936637878,0.06273135542869568,0.3013918995857239,0.11880601942539215,0.6570651531219482,0.05266840010881424,0.07418594509363174,0.13801950216293335,0.9015963118674836,0.6176922892426351,0.5324345567952031,0.7308573722839355,14,23,"DYRK1A(0.731), MAPK1(0.695), PTGS2(0.685), PDE4B(0.673), IL1B(0.672)",84
MOL003001,Vestitone,COc1ccc([C@@H]2COc3cc(O)ccc3C2=O)c(O)c1,0.6278185844421387,0.07593317329883575,0.5349442958831787,0.07488113641738892,0.44990450143814087,0.07440252602100372,0.6475838422775269,0.06123287230730057,0.38217052817344666,0.07889281213283539,0.7281589508056641,0.05797893926501274,0.5837186574935913,0.07863258570432663,0.6120085120201111,0.07387818396091461,0.5174776315689087,0.07469949126243591,0.6827006340026855,0.0542321652173996,0.4380912780761719,0.08205211162567139,0.5544635653495789,0.07010217010974884,0.4883303642272949,0.05892021581530571,0.4461725056171417,0.08524385094642639,0.2810899615287781,0.10031066834926605,0.6757280826568604,0.06085414066910744,0.626886785030365,0.08198777586221695,0.695212721824646,0.050129231065511703,0.6993985176086426,0.057092875242233276,0.2761794924736023,0.14560091495513916,0.605508029460907,0.06580452620983124,0.30616483092308044,0.12865415215492249,0.6736286282539368,0.04192202538251877,0.07536689937114716,0.14560091495513916,0.8511935851964291,0.6164517432264773,0.5449278652667999,0.7281589508056641,15,23,"DYRK1A(0.728), PTGS2(0.699), PDE4B(0.695), IL1B(0.683), MAPK1(0.676)",85
MOL009434,stemoninoamide,CC[C@H]1[C@H]2[C@@H](CCCN3C(=O)CC[C@@H]23)O[C@]12C=C(C)C(=O)O2,0.6276347637176514,0.07260940968990326,0.5688687562942505,0.06880645453929901,0.47163745760917664,0.07272394746541977,0.6555726528167725,0.04537497088313103,0.4359411299228668,0.08854342997074127,0.7037381529808044,0.05248478800058365,0.5867103934288025,0.07986391335725784,0.6230781078338623,0.0754401683807373,0.5148723125457764,0.08151120692491531,0.6786524057388306,0.05002997815608978,0.471658855676651,0.07939650863409042,0.5597050189971924,0.06370183080434799,0.5086813569068909,0.07782546430826187,0.46460309624671936,0.07304562628269196,0.28509870171546936,0.10785956680774689,0.6314331293106079,0.060831185430288315,0.6228981018066406,0.08516161143779755,0.698323130607605,0.047970451414585114,0.7156460285186768,0.04974082112312317,0.27496594190597534,0.14577820897102356,0.5949628353118896,0.061484191566705704,0.3099617660045624,0.1301337480545044,0.67428058385849,0.04224319010972977,0.07445917278528214,0.14577820897102356,0.8899350469705977,0.6155029943601358,0.5512575947720072,0.7156460285186768,16,23,"PTGS2(0.716), DYRK1A(0.704), PDE4B(0.698), IL1B(0.679), TLR4(0.674)",86
MOL000595,Eupatoriopicrin,C=C1C(=O)O[C@H]2/C=C(\C)CC/C=C(/C)C[C@@H](OC(=O)/C(=C/CO)CO)[C@@H]12,0.6345434188842773,0.07149896025657654,0.5906508564949036,0.05811787396669388,0.4912504553794861,0.0679330825805664,0.6636058688163757,0.04736954718828201,0.45309680700302124,0.08247964084148407,0.7017315626144409,0.0631609708070755,0.6052078008651733,0.08262443542480469,0.63113933801651,0.06802286207675934,0.5238308310508728,0.07685340940952301,0.6785693168640137,0.054248638451099396,0.4866175651550293,0.09521178156137466,0.5835585594177246,0.06047845259308815,0.5130996704101562,0.0750865563750267,0.4864099621772766,0.0849139541387558,0.29928308725357056,0.11181887984275818,0.6292455196380615,0.06128781661391258,0.6312928199768066,0.07207804918289185,0.7075070142745972,0.040978170931339264,0.7103378176689148,0.0511317104101181,0.2869715392589569,0.15905995666980743,0.6085095405578613,0.05820605903863907,0.3113847076892853,0.12363304942846298,0.6754040718078613,0.04346344619989395,0.07433293014764786,0.15905995666980743,0.8953230397829023,0.6153910363610516,0.561010788316312,0.7103378176689148,16,23,"PTGS2(0.710), PDE4B(0.708), DYRK1A(0.702), IL1B(0.679), TLR4(0.675)",87
MOL013079,dl-praeruptorin a,C/C=C(\C)C(=O)O[C@@H]1[C@H](OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C,0.628260612487793,0.07630784064531326,0.5673303008079529,0.06823597103357315,0.46578681468963623,0.06504534929990768,0.6613471508026123,0.049300722777843475,0.40383580327033997,0.08429103344678879,0.7220319509506226,0.05643841624259949,0.6007148623466492,0.08250093460083008,0.62521892786026,0.06760905683040619,0.5155777335166931,0.07323409616947174,0.6898566484451294,0.04691959172487259,0.458682656288147,0.08818846940994263,0.5696513056755066,0.06958805024623871,0.49775218963623047,0.08112534880638123,0.46022433042526245,0.08946651220321655,0.2877248525619507,0.10702259838581085,0.6525835990905762,0.06294222921133041,0.636035680770874,0.07768642157316208,0.7039467692375183,0.05061563476920128,0.71673583984375,0.05202823132276535,0.27261191606521606,0.15065336227416992,0.6042753458023071,0.06771224737167358,0.29785430431365967,0.11379534751176834,0.6801970601081848,0.044875744730234146,0.07502536475658417,0.15065336227416992,0.8657701663175366,0.6153790876151837,0.5529668110868206,0.7220319509506226,15,23,"DYRK1A(0.722), PTGS2(0.717), PDE4B(0.704), IL1B(0.690), TLR4(0.680)",88
MOL000315,hancinone,C=CCC1=C[C@@]2(OC)C(=CC1=O)O[C@H](c1ccc3c(c1)OCO3)[C@H]2C,0.6325274705886841,0.06964287161827087,0.5546063184738159,0.062099575996398926,0.461116224527359,0.06815242022275925,0.6543368101119995,0.05279069393873215,0.401419460773468,0.09087798744440079,0.7177233695983887,0.05360810086131096,0.5905338525772095,0.07154181599617004,0.6176580786705017,0.07162274420261383,0.5165832042694092,0.07629834115505219,0.6790854930877686,0.05353717878460884,0.45767736434936523,0.0831521525979042,0.5449103116989136,0.06363207846879959,0.4918633699417114,0.07855626195669174,0.45481929183006287,0.08297739923000336,0.28156518936157227,0.10605864226818085,0.6570019721984863,0.06480446457862854,0.6263517141342163,0.07628412544727325,0.7011922597885132,0.045608583837747574,0.7123754620552063,0.045523274689912796,0.2753884196281433,0.15150777995586395,0.5971338152885437,0.058311812579631805,0.2989368438720703,0.12424075603485107,0.6821445226669312,0.049422524869441986,0.0739239752292633,0.15150777995586395,0.9127770965271533,0.614927315110192,0.548128296499667,0.7177233695983887,15,23,"DYRK1A(0.718), PTGS2(0.712), PDE4B(0.701), TLR4(0.682), IL1B(0.679)",89
MOL001349,"4a-formyl-7alpha-hydroxy-1-methyl-8-methylidene-4aalpha,4bbeta-gibbane-1alpha,10beta-dicarboxylic acid",C=C1CC[C@H](O)[C@]2(C)C[C@H](OC(C)=O)C3=C(C(C)C)CC[C@@]3(C)C[C@@]12O,0.6279296875,0.07678884267807007,0.564723789691925,0.07031846046447754,0.46903935074806213,0.07060214877128601,0.6527451872825623,0.049095239490270615,0.406479150056839,0.08137655258178711,0.7143347859382629,0.056467995047569275,0.5940984487533569,0.07099582254886627,0.6226296424865723,0.07035154849290848,0.5114494562149048,0.07573256641626358,0.6810712814331055,0.05268575996160507,0.47066909074783325,0.07960406690835953,0.5675125122070312,0.05997273698449135,0.5048801898956299,0.06764867156744003,0.46707800030708313,0.08336391299962997,0.29710549116134644,0.11126388609409332,0.6670019030570984,0.06720813363790512,0.6339654922485352,0.07180947810411453,0.6934995651245117,0.05544083192944527,0.7071275115013123,0.05341590568423271,0.27628231048583984,0.15261220932006836,0.61155104637146,0.06726940721273422,0.29826897382736206,0.12080268561840057,0.6749141216278076,0.046556539833545685,0.07440797239542007,0.15261220932006836,0.8921202621857863,0.6140268142906826,0.5527981299421062,0.7143347859382629,16,23,"DYRK1A(0.714), PTGS2(0.707), PDE4B(0.693), IL1B(0.681), TLR4(0.675)",90
MOL003856,Moracin B,COc1cc(O)cc(-c2cc3cc(O)c(OC)cc3o2)c1,0.6166107654571533,0.07690958678722382,0.5429377555847168,0.07471850514411926,0.445037305355072,0.06722800433635712,0.6470954418182373,0.062278904020786285,0.38272759318351746,0.08718710392713547,0.7241473197937012,0.054964855313301086,0.585817277431488,0.0721488818526268,0.6174982190132141,0.0758986547589302,0.49820616841316223,0.07437771558761597,0.6792082786560059,0.054374389350414276,0.4459179937839508,0.08129388093948364,0.5453442335128784,0.06701216101646423,0.48623716831207275,0.07229892164468765,0.44307589530944824,0.07618768513202667,0.27976927161216736,0.10229286551475525,0.6620314717292786,0.06649404764175415,0.6273775100708008,0.0738418847322464,0.7071726322174072,0.05398799851536751,0.7134238481521606,0.049682967364788055,0.2691357135772705,0.14053569734096527,0.5969197154045105,0.06214597076177597,0.29377034306526184,0.11119621992111206,0.6654344797134399,0.04382986202836037,0.0739515945315361,0.14053569734096527,0.9115983141053394,0.6138937695411086,0.5423868000507355,0.7241473197937012,14,23,"DYRK1A(0.724), PTGS2(0.713), PDE4B(0.707), IL1B(0.679), TLR4(0.665)",91
MOL002565,Medicarpin,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,0.6273984909057617,0.0670965388417244,0.555279016494751,0.063461534678936,0.4488007128238678,0.06883098185062408,0.6533387899398804,0.05634455755352974,0.3878648281097412,0.0825311541557312,0.7235316038131714,0.06482814252376556,0.5876851081848145,0.07581575959920883,0.6174525022506714,0.08332133293151855,0.5104327201843262,0.07870250195264816,0.6798528432846069,0.05075516551733017,0.4429663419723511,0.07382213324308395,0.5477862358093262,0.07550239562988281,0.4925209581851959,0.06811776757240295,0.4522865414619446,0.09029901027679443,0.27711623907089233,0.10203719139099121,0.6665334701538086,0.06510387361049652,0.6209043264389038,0.08294185996055603,0.6994442939758301,0.055615074932575226,0.71059650182724,0.054093681275844574,0.269359827041626,0.1392066776752472,0.5941641330718994,0.06957735121250153,0.2884705364704132,0.1092820018529892,0.6753420829772949,0.04104117304086685,0.07470991462469101,0.1392066776752472,0.8792334705951668,0.613344568424125,0.5447447001934052,0.7235316038131714,15,23,"DYRK1A(0.724), PTGS2(0.711), PDE4B(0.699), IL1B(0.680), TLR4(0.675)",92
MOL009042,Helenalin,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](O)[C@H]12,0.6256166696548462,0.08003660291433334,0.5642789602279663,0.0681961253285408,0.4579061269760132,0.06170041114091873,0.6563974618911743,0.045512717217206955,0.416705846786499,0.08502376079559326,0.7034011483192444,0.06077354773879051,0.5952870845794678,0.06984895467758179,0.6266148686408997,0.06793238967657089,0.5092682838439941,0.0802336186170578,0.6742215156555176,0.04905831813812256,0.4612790644168854,0.09229208528995514,0.5633399486541748,0.0698370710015297,0.5037328004837036,0.07993015646934509,0.459371954202652,0.08072036504745483,0.2843862771987915,0.10249080508947372,0.641292154788971,0.06703299283981323,0.6271364092826843,0.07092978060245514,0.699469804763794,0.05321482568979263,0.7164280414581299,0.05226713418960571,0.2731884717941284,0.15453489124774933,0.6054155826568604,0.059331558644771576,0.2975659966468811,0.1165667474269867,0.6669405102729797,0.04589897394180298,0.07449407875537872,0.15453489124774933,0.8884452720458073,0.6133403509588254,0.5490976079650547,0.7164280414581299,16,23,"PTGS2(0.716), DYRK1A(0.703), PDE4B(0.699), IL1B(0.674), TLR4(0.667)",93
MOL007684,abrectorin,COc1ccc(-c2cc(=O)c3cc(OC)c(O)cc3o2)cc1O,0.6218752861022949,0.07932031154632568,0.5277326107025146,0.06606036424636841,0.4447217285633087,0.07204848527908325,0.6487172842025757,0.04920066520571709,0.37141573429107666,0.07316995412111282,0.7299546003341675,0.058140430599451065,0.586452066898346,0.07435682415962219,0.6182044744491577,0.07441844791173935,0.4966757595539093,0.07674024254083633,0.6840991973876953,0.050451964139938354,0.4388501048088074,0.0856761634349823,0.5363039970397949,0.0673936977982521,0.4924010932445526,0.07249470055103302,0.4383942484855652,0.08811935782432556,0.27821218967437744,0.10224571079015732,0.6750682592391968,0.0527971088886261,0.619254469871521,0.07526952773332596,0.6933170557022095,0.05704960227012634,0.7014301419258118,0.052677497267723083,0.27200859785079956,0.15533305704593658,0.5896374583244324,0.06270784139633179,0.3009098470211029,0.1263863742351532,0.6629396677017212,0.048913683742284775,0.07482486963272095,0.15533305704593658,0.8743272299730558,0.6128441557318173,0.5403728640597799,0.7299546003341675,14,23,"DYRK1A(0.730), PTGS2(0.701), PDE4B(0.693), IL1B(0.684), MAPK1(0.675)",94
MOL005220,Eseramine,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C(=O)NC)[C@@H]1N2C,0.6209501624107361,0.06481349468231201,0.5334516167640686,0.06549397110939026,0.4390732944011688,0.06183766573667526,0.6396987438201904,0.05373454838991165,0.4007863402366638,0.09355172514915466,0.7229539155960083,0.05805845186114311,0.5835281610488892,0.07106928527355194,0.6099622249603271,0.06829015910625458,0.5019878149032593,0.08486808091402054,0.6772164106369019,0.05879823490977287,0.4442458748817444,0.07438966631889343,0.5461515784263611,0.07688136398792267,0.4888650178909302,0.07653239369392395,0.4536435604095459,0.08136504888534546,0.28775569796562195,0.10429218411445618,0.6640032529830933,0.05944317206740379,0.614243745803833,0.08864818513393402,0.6873254776000977,0.04918794333934784,0.6974359750747681,0.05478622019290924,0.26867225766181946,0.14800038933753967,0.6005458831787109,0.05819950997829437,0.2967175245285034,0.10929284989833832,0.6662915945053101,0.04927564412355423,0.07438305765390396,0.14800038933753967,0.8931836148749003,0.6116009306786628,0.5411089619864589,0.7229539155960083,15,23,"DYRK1A(0.723), PTGS2(0.697), PDE4B(0.687), IL1B(0.677), TLR4(0.666)",95
MOL011578,Bilobalide,CC(C)(C)[C@]1(O)C[C@@H]2OC(=O)C[C@@]23C(=O)O[C@@H]2OC(=O)[C@H](O)[C@]213,0.6119452118873596,0.07736223936080933,0.5917139053344727,0.06640570610761642,0.47873932123184204,0.06894388049840927,0.6629581451416016,0.051356490701436996,0.4441637098789215,0.09452106058597565,0.6948853731155396,0.053278736770153046,0.5903545618057251,0.08136758208274841,0.6149088144302368,0.08209051191806793,0.5133860111236572,0.08786200731992722,0.6775015592575073,0.05298156291246414,0.4847504496574402,0.07770220935344696,0.5762613415718079,0.06824939697980881,0.5039666891098022,0.08241065591573715,0.48307546973228455,0.09095408767461777,0.28644511103630066,0.09686481207609177,0.6208326816558838,0.054110921919345856,0.6250655651092529,0.07298591732978821,0.7160183191299438,0.050262317061424255,0.7050294280052185,0.048124633729457855,0.27635428309440613,0.14248114824295044,0.6126657724380493,0.056111741811037064,0.30129456520080566,0.11727498471736908,0.6786342859268188,0.04990564286708832,0.07493948936462402,0.14248114824295044,0.8694352988219407,0.6103303333576368,0.5543891554293425,0.7160183191299438,16,23,"PDE4B(0.716), PTGS2(0.705), DYRK1A(0.695), TLR4(0.679), IL1B(0.678)",96
MOL001726,pinoresinol-4-O-beta-D-apiosyl-beta-D-glucopyranoside,C[C@@H]1[C@H](C)CCC[C@@H]1NC(=O)[C@@H]1N(CCCN(C)Cc2ccccc2)C(=O)[C@@H]2[C@@H](C(=O)Nc3cccc(Cl)c3)[C@@H]3C=C[C@]21O3,0.6173549890518188,0.06574919074773788,0.5535141229629517,0.059574566781520844,0.4625735878944397,0.07431292533874512,0.6433224678039551,0.04703085124492645,0.4214650094509125,0.08399689197540283,0.7126368284225464,0.06400339305400848,0.5979730486869812,0.06858768314123154,0.611415684223175,0.07344896346330643,0.5031188726425171,0.07951066642999649,0.6741625070571899,0.04449741169810295,0.47259044647216797,0.09298674762248993,0.5633502006530762,0.0665939450263977,0.5098319053649902,0.06557367742061615,0.4628191590309143,0.08377234637737274,0.29773616790771484,0.11150661110877991,0.6674069762229919,0.06397470086812973,0.6240290403366089,0.07642363011837006,0.6812697649002075,0.05337292701005936,0.6882773637771606,0.04983075335621834,0.27784013748168945,0.14640597999095917,0.6084675788879395,0.0563201904296875,0.3148617744445801,0.12386328727006912,0.6590002775192261,0.04959787428379059,0.07395370304584503,0.14640597999095917,0.9115083234321878,0.609293372494892,0.5489138222259023,0.7126368284225464,16,23,"DYRK1A(0.713), PTGS2(0.688), PDE4B(0.681), IL1B(0.674), MAPK1(0.667)",97
