"X8","X14","X5","X2","X6","X1","X16","X9","X10","X11","X3","X13","X15","X12","X4","X7","X0","Gene"
0.312604586887598,-0.280929008963835,0.255105657574182,-0.335448046180514,-0.0140651296847763,-0.508840036309991,0.38177181862222,-0.525632121549223,-0.164364029401068,0.123367976695106,0.283258298079064,0.218880900409472,0.222405922170758,0.559266373486694,0.859652339055242,0.553774777361292,-0.089005618111509,"ILMN_1735712"
-0.565195552974449,0.000589131433962231,-0.659028540640922,-0.29060021997139,-0.501815717002086,0.975137979042492,0.423751966424173,0.179217332128275,0.0102914220211268,-0.377238184164096,-0.277497157678729,-0.308711551452091,-0.0695054617468742,-0.237621856475381,-0.618197072428792,-0.429562085321069,0.0595672006401283,"ILMN_1738150"
0.22576968769084,-0.475894397176962,0.00664791687740531,-0.459557245079494,-0.172402191397793,-0.342028019826572,0.491302798910797,-0.326609741932984,0.0491559206985906,0.0291123599750054,0.334088309510692,0.178755312471346,0.340693396712772,0.58857264270668,0.789896468936497,0.426286399222517,0.0575140971521829,"ILMN_1652431"
-0.409921418414493,-0.204888035628713,-0.705585031064366,-0.500344739620214,-0.535220767961916,0.863052380883712,0.667840176332583,-0.0174983608287469,-0.0196442799872931,-0.344459946700877,-0.123559570896548,-0.19899837444228,0.0343778869797896,-0.0395813893090696,-0.311796484733657,-0.308920264536517,0.08013242665355,"ILMN_1803788"
-0.534198940177508,-0.0170971386311726,-0.646062927813163,-0.309033470122158,-0.498123483888455,0.9517421485427,0.480888082255933,0.0948685443092065,-0.0460504017887162,-0.358149663214054,-0.245831427010599,-0.316900757105562,-0.136569291158233,-0.287129442865142,-0.587851515615622,-0.383415416884431,-0.00533928868214645,"ILMN_1703622"
-0.538224869237891,-0.138276342817316,-0.725822083482592,-0.502268764691565,-0.642811084453727,0.945494885126872,0.588768509819094,0.0436607233536285,0.0620823629483957,-0.367234713363933,-0.0882549748967679,-0.222355657548625,-0.047414196559766,-0.137937282287999,-0.449210734687068,-0.264337187251644,0.0193806046692407,"ILMN_2046315"
0.0426822611456418,-0.275262356984906,0.052401462753123,-0.211426554783084,-0.0954812225406307,-0.0748938077843076,0.148357951974644,-0.194605430279145,-0.0982492054533385,-0.122034966600242,0.109838303630271,0.0826088363068035,0.688892736787525,0.10720583998532,0.214407276536126,0.229011146270967,0.240961636711645,"ILMN_2193213"
-0.47711267566229,-0.0021912160450327,-0.693911165632058,-0.282880960278606,-0.437695622734692,0.961675398091376,0.410602863580248,0.0880255431054502,-0.0550690238839373,-0.3768515033189,-0.228599571845307,-0.162611115147168,-0.143295656538453,-0.299982451749402,-0.630671344493072,-0.472425723068963,-0.0744526898463818,"ILMN_1690114"
-0.115684777071652,-0.293715831553513,-0.515925789609855,-0.59533132978092,-0.418133227926926,0.543122672319484,0.92026070269687,-0.370887608959687,-0.170190214194711,-0.284986798143551,0.0518689290050774,-0.203817232345256,-0.0325044413527742,0.257044813555112,0.105840249420175,-0.0543653547343248,-0.0693305124490183,"ILMN_1743046"
-0.169900873496656,0.00218475487827511,0.0260196109933249,-0.0616224275652291,-0.102295282399859,0.106478172344714,0.219854693520119,-0.0541518950474582,-0.172928067855097,0.022472357586918,-0.197736748155823,-0.279684665516741,0.277610347679746,0.0601022019604764,0.0354306452878968,0.0606355483930381,0.266693398418552,"ILMN_2159694"
